group_col,month,count,mean,std,min,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%,max
battlepass-周年庆,2024-10-01,31.0,0.07263377240348681,0.05562009702977068,0.019736842105263157,0.019736842105263157,0.03553299492385787,0.043859649122807015,0.05357142857142857,0.056962025316455694,0.06493506493506493,0.07142857142857144,0.07913669064748201,0.08411214953271028,0.09090909090909091,0.3448275862068966,0.3448275862068966
battlepass-周年庆,2024-11-01,3.0,0.13323297451478758,0.048625203318592616,0.08695652173913043,0.08695652173913043,0.09533208855694852,0.1037076553747666,0.1120832221925847,0.12045878901040277,0.12883435582822086,0.139849093857979,0.1508638318877371,0.16187856991749525,0.17289330794725338,0.1839080459770115,0.1839080459770115
battlepass-周年庆,2024-12-01,9.0,0.12751078798840543,0.08465210646549419,0.056,0.056,0.06414117647058824,0.07980392156862745,0.0896969696969697,0.09460227272727273,0.109375,0.11787500000000001,0.1296,0.13785,0.18042452830188682,0.33962264150943394,0.33962264150943394
battlepass-周年庆,2025-01-01,22.0,0.08212502355958677,0.052570318575387597,0.034722222222222224,0.034722222222222224,0.04041988950276243,0.051402228198232806,0.0625,0.06857680644149325,0.07118000632711168,0.07474241158451685,0.07698397280233123,0.0856683963429701,0.12150900900900909,0.2578125,0.2578125
battlepass-周年庆,2025-03-01,24.0,0.07466325885036323,0.08084687107120257,0.01652892561983471,0.01652892561983471,0.02190476190476191,0.0317570930811349,0.04158386908240796,0.04690698709390298,0.05240274599542334,0.06051492367281841,0.07396871493630783,0.08552057211851027,0.12318181818181816,0.4186046511627907,0.4186046511627907
battlepass-周年庆,2025-04-01,8.0,0.13527768492477768,0.06008867766256885,0.07303370786516854,0.07303370786516854,0.08965204784342153,0.10176199512062889,0.1096829640947288,0.11275783040488922,0.1164512093411176,0.11960639242379403,0.12079757324652264,0.16267281105990786,0.21098039215686273,0.25882352941176473,0.25882352941176473
一条龙,2025-04-01,6.0,1.0959250432646501,0.563231885621949,0.6258064516129033,0.6258064516129033,0.6508153137185395,0.6758241758241759,0.6908532643826762,0.7058823529411765,0.9288032454361055,1.1517241379310346,1.2416079253191086,1.3314917127071824,1.7081565706393054,2.0848214285714284,2.0848214285714284
倍率转盘,2024-06-01,4.0,0.12513093508678033,0.029160157758457213,0.10365853658536585,0.10365853658536585,0.10437915742793791,0.10509977827050998,0.10582039911308204,0.10967607105538141,0.1150992685475444,0.12052246603970743,0.12839080459770114,0.14114942528735633,0.1539080459770115,0.16666666666666666,0.16666666666666666
倍率转盘,2024-07-01,4.0,0.12009296829751334,0.024675864973245407,0.10344827586206896,0.10344827586206896,0.10378634212305612,0.10412440838404327,0.10446247464503043,0.10691594467244263,0.11042711658306734,0.11393828849369206,0.12025809920688263,0.132195187525205,0.14413227584352736,0.15606936416184972,0.15606936416184972
倍率转盘,2024-08-01,4.0,0.10951306437854214,0.023890126150335735,0.087248322147651,0.087248322147651,0.08834655277608298,0.08944478340451495,0.09054301403294693,0.09787697332607513,0.10832879695155144,0.11878062057702776,0.12658828684095222,0.12910763838177303,0.13162698992259383,0.13414634146341464,0.13414634146341464
倍率转盘,2024-09-01,4.0,0.11258568957000376,0.03142454048519488,0.08633093525179857,0.08633093525179857,0.08741578166038598,0.0885006280689734,0.08958547447756081,0.0960013878046665,0.10508283459103131,0.11416428137739613,0.12358133669609078,0.13366960907944517,0.1437578814627995,0.15384615384615385,0.15384615384615385
倍率转盘,2024-10-01,8.0,0.07159394461777732,0.01823378837242838,0.04430379746835443,0.04430379746835443,0.05237743365674999,0.05669094386816744,0.05884057971014493,0.06492753623188406,0.07202380952380952,0.0788539144471348,0.0840092816787732,0.0884437596302003,0.09211737629459149,0.0949367088607595,0.0949367088607595
倍率转盘,2024-11-01,4.0,0.13308475771201178,0.043075531209435386,0.0967741935483871,0.0967741935483871,0.09943207632894138,0.10208995910949568,0.10474784189004997,0.11209324915007285,0.12178241864983001,0.13147158814958718,0.14333793103448272,0.1595586206896552,0.1757793103448276,0.192,0.192
倍率转盘,2024-12-01,3.0,0.11624593388679545,0.03910012531763023,0.087248322147651,0.087248322147651,0.08995369647781072,0.09265907080797045,0.09536444513813017,0.0980698194682899,0.10077519379844961,0.11276301218161684,0.12475083056478406,0.1367386489479513,0.1487264673311185,0.16071428571428573,0.16071428571428573
倍率转盘,2025-01-01,3.0,0.16045635120120236,0.04185769646628811,0.1134020618556701,0.1134020618556701,0.12560537041476863,0.13780867897386717,0.1500119875329657,0.16221529609206425,0.1744186046511628,0.17824456114028508,0.18207051762940735,0.18589647411852964,0.1897224306076519,0.1935483870967742,0.1935483870967742
倍率转盘,2025-02-01,2.0,0.10342047190629775,0.0017404597398073267,0.10218978102189781,0.10218978102189781,0.1024359191987778,0.10268205737565779,0.10292819555253777,0.10317433372941776,0.10342047190629775,0.10366661008317773,0.10391274826005772,0.1041588864369377,0.10440502461381769,0.10465116279069768,0.10465116279069768
倍率转盘,2025-03-01,1.0,0.12179487179487179,,0.12179487179487179,0.12179487179487179,0.12179487179487179,0.12179487179487179,0.12179487179487179,0.12179487179487179,0.12179487179487179,0.12179487179487179,0.12179487179487179,0.12179487179487179,0.12179487179487179,0.12179487179487179,0.12179487179487179
倍率转盘,2025-04-01,3.0,0.08881819802448027,0.04447038980371467,0.05649717514124294,0.05649717514124294,0.05928224715524787,0.06206731916925281,0.06485239118325774,0.06763746319726267,0.07042253521126761,0.08424500491320014,0.09806747461513265,0.11188994431706518,0.12571241401899771,0.13953488372093023,0.13953488372093023
千本抽,2025-04-01,4.0,0.18860413318872754,0.044023154691743456,0.14130434782608695,0.14130434782608695,0.14730014025245441,0.15329593267882188,0.15929172510518935,0.1732427843803056,0.19117147707979626,0.20910016977928694,0.2220242914979757,0.22493927125506075,0.22785425101214576,0.23076923076923078,0.23076923076923078
周期-周礼包,2024-06-01,30.0,0.0644233190089701,0.026297355568432573,0.017341040462427744,0.017341040462427744,0.041565040650406504,0.042656979761286976,0.047286821705426356,0.054114275147929,0.05562359007412182,0.06295369211514396,0.07508083571695062,0.08931788931788934,0.103292836196062,0.12307692307692308,0.12307692307692308
周期-周礼包,2024-07-01,31.0,0.062392742771422566,0.02598640205813748,0.023923444976076555,0.023923444976076555,0.03225806451612903,0.041666666666666664,0.04624277456647399,0.05555555555555555,0.062111801242236024,0.06766917293233082,0.07065217391304347,0.07894736842105263,0.08695652173913043,0.1503267973856209,0.1503267973856209
周期-周礼包,2024-08-01,31.0,0.05932271911396362,0.020084867260652343,0.011235955056179775,0.011235955056179775,0.03896103896103896,0.04741379310344827,0.048,0.051094890510948905,0.053811659192825115,0.0625,0.06428571428571428,0.0761904761904762,0.08441558441558442,0.1079136690647482,0.1079136690647482
周期-周礼包,2024-09-01,30.0,0.04570698311526516,0.021426226972787486,0.01485148514851485,0.01485148514851485,0.025619612068965517,0.028206724782067247,0.03692069032383168,0.03848895224518888,0.040580051082134694,0.04681564245810057,0.05161081879442444,0.0571916346564234,0.06500415052573326,0.12626262626262627,0.12626262626262627
周期-周礼包,2024-10-01,31.0,0.06692040237156077,0.04302444816558428,0.013605442176870748,0.013605442176870748,0.03164556962025317,0.03759398496240601,0.043795620437956206,0.04597701149425287,0.05357142857142857,0.06289308176100629,0.07741935483870968,0.08441558441558442,0.11038961038961038,0.20224719101123595,0.20224719101123595
周期-周礼包,2024-11-01,30.0,0.05043917595052114,0.02209901012647181,0.016,0.016,0.02548569345726262,0.034208232445520584,0.035386075317151135,0.03929999680071664,0.04580228514654744,0.05496260189931927,0.057796052631578936,0.06761904761904763,0.08091397849462366,0.10091743119266056,0.10091743119266056
周期-周礼包,2024-12-01,31.0,0.045631098137006845,0.024974979471094613,0.011834319526627219,0.011834319526627219,0.02027027027027027,0.02564102564102564,0.032,0.03787878787878788,0.03968253968253968,0.049586776859504134,0.051470588235294115,0.05454545454545454,0.078125,0.11607142857142858,0.11607142857142858
周期-周礼包,2025-01-01,31.0,0.056032544285380695,0.024993300191380158,0.014598540145985401,0.014598540145985401,0.030927835051546393,0.034482758620689655,0.04,0.046296296296296294,0.050505050505050504,0.05504587155963304,0.0625,0.08139534883720931,0.09009009009009009,0.1134020618556701,0.1134020618556701
周期-周礼包,2025-02-01,28.0,0.04012283697610951,0.018980154145153975,0.013513513513513514,0.013513513513513514,0.022617097936455943,0.026183908045977013,0.028746684350132626,0.029182906952023243,0.03260869565217391,0.03790654205607477,0.04916666666666666,0.05679949399114485,0.06821568893103916,0.08,0.08
周期-周礼包,2025-03-01,31.0,0.056840780157242594,0.016765790948380897,0.02158273381294964,0.02158273381294964,0.03636363636363636,0.0423728813559322,0.049586776859504134,0.05426356589147287,0.05714285714285714,0.06185567010309279,0.06896551724137931,0.07368421052631578,0.07692307692307693,0.08256880733944955,0.08256880733944955
周期-周礼包,2025-04-01,30.0,0.04539823555169244,0.021705727926949556,0.013071895424836602,0.013071895424836602,0.02691742125222506,0.03151315789473684,0.03341952165481577,0.03526097763048881,0.039888682745825604,0.049610678531701896,0.0549789621318373,0.05914673561732386,0.06455802262253875,0.12790697674418605,0.12790697674418605
周期-日礼包,2024-06-01,29.0,0.059705449873970765,0.026374274787411108,0.011560693641618497,0.011560693641618497,0.030056377730796335,0.040503373118837574,0.049749936852740595,0.05760491847099706,0.058823529411764705,0.06376627692679539,0.0688925378580551,0.07117497886728656,0.08295552367288378,0.14743589743589744,0.14743589743589744
周期-日礼包,2024-07-01,31.0,0.042746156002353174,0.0281166751667395,0.005128205128205128,0.005128205128205128,0.009569377990430622,0.01875,0.024691358024691357,0.030864197530864196,0.03870967741935484,0.050359712230215826,0.058823529411764705,0.0625,0.07894736842105263,0.10465116279069768,0.10465116279069768
周期-日礼包,2024-08-01,31.0,0.052844542218760365,0.033593323475543696,0.0051813471502590676,0.0051813471502590676,0.02242152466367713,0.029069767441860465,0.036809815950920255,0.04285714285714286,0.047337278106508875,0.04878048780487805,0.05752212389380531,0.06951871657754011,0.08974358974358974,0.17791411042944785,0.17791411042944785
周期-日礼包,2024-09-01,30.0,0.05204497112414808,0.03345750923515818,0.014492753623188406,0.014492753623188406,0.017328109201213346,0.022966383569606355,0.032374903441764656,0.037037037037037035,0.04089678241478178,0.04856446370530878,0.05445124823363163,0.07701073854920013,0.11146496815286625,0.12560386473429952,0.12560386473429952
周期-日礼包,2024-10-01,31.0,0.1324348136602814,0.21829562455314136,0.02158273381294964,0.02158273381294964,0.03289473684210526,0.03896103896103896,0.043795620437956206,0.05063291139240506,0.06542056074766354,0.06849315068493152,0.0913978494623656,0.09740259740259741,0.1836734693877551,0.8764044943820225,0.8764044943820225
周期-日礼包,2024-11-01,30.0,0.042001651503307466,0.016964800858165267,0.005649717514124294,0.005649717514124294,0.022625139043381537,0.027180966113914923,0.033677419354838714,0.03690112130479103,0.041666666666666664,0.04854445318646735,0.05111046171829339,0.05543938477490711,0.06601639344262296,0.07142857142857142,0.07142857142857142
周期-日礼包,2024-12-01,31.0,0.03207685849438576,0.017021320697571708,0.00641025641025641,0.00641025641025641,0.013513513513513514,0.017241379310344827,0.020270270270270275,0.028169014084507043,0.031746031746031744,0.03355704697986577,0.0390625,0.045454545454545456,0.05925925925925926,0.06474820143884892,0.06474820143884892
周期-日礼包,2025-01-01,31.0,0.0322418333955491,0.018626015647711994,0.0055248618784530384,0.0055248618784530384,0.012048192771084338,0.014925373134328358,0.020689655172413796,0.028169014084507043,0.03007518796992481,0.03521126760563381,0.0390625,0.045871559633027525,0.05357142857142857,0.08139534883720931,0.08139534883720931
周期-日礼包,2025-02-01,25.0,0.025885687922486973,0.010208489711647886,0.0072992700729927005,0.0072992700729927005,0.010153256704980844,0.01912293314162473,0.02089201877934272,0.022128487994808564,0.025,0.029642857142857148,0.03305785123966942,0.03400377121307354,0.03921819110884006,0.04225352112676056,0.04225352112676056
周期-日礼包,2025-03-01,30.0,0.02235408122933952,0.011874172489254849,0.006535947712418301,0.006535947712418301,0.008104474745534858,0.009294817332200509,0.017132590729428677,0.018768020969855834,0.02040816326530612,0.02309542902967121,0.026442687747035568,0.03067172062387374,0.036850984067478915,0.05454545454545454,0.05454545454545454
周期-日礼包,2025-04-01,28.0,0.054248793298508555,0.05032961855418676,0.008064516129032258,0.008064516129032258,0.013118452860596293,0.016825606647153244,0.018597094801223246,0.022830003275466755,0.031621047369078864,0.03876160990712079,0.06477544194935497,0.09065860215053764,0.13765652951699464,0.17647058823529413,0.17647058823529413
团购礼包,2024-08-01,4.0,0.23978195683918443,0.14368478842451546,0.1,0.1,0.12267175572519085,0.14534351145038168,0.16801526717557252,0.19012244479737692,0.21194733336748808,0.23377222193759928,0.26701324894808215,0.32308655283930876,0.3791598567305352,0.43523316062176165,0.43523316062176165
团购礼包,2024-09-01,7.0,0.1475008520051921,0.07588305047126867,0.06896551724137931,0.06896551724137931,0.07872257053291536,0.08818181818181818,0.09704545454545455,0.10691358024691358,0.11728395061728394,0.16052304770253492,0.18973065606104697,0.19087528696608141,0.22692341052996792,0.2804232804232804,0.2804232804232804
团购礼包,2024-10-01,4.0,0.304727332810269,0.08293755348634237,0.23417721518987342,0.23417721518987342,0.23765286419223344,0.24112851319459344,0.24460416219695347,0.2617953546767106,0.28584431889516637,0.30989328311362213,0.3346376811594203,0.3607729468599034,0.3869082125603865,0.41304347826086957,0.41304347826086957
团购礼包,2024-11-01,12.0,0.14599981323345615,0.055733234877572875,0.07878787878787878,0.07878787878787878,0.0893640350877193,0.10430107526881721,0.10914868617816707,0.11979904087691254,0.1346305418719212,0.1585111402359109,0.16940429810229984,0.18137301212407494,0.19089080459770116,0.27607361963190186,0.27607361963190186
团购礼包,2024-12-01,10.0,0.15097794949359797,0.031068329195871026,0.10135135135135136,0.10135135135135136,0.10613513513513514,0.12133333333333333,0.1383,0.15424429530201342,0.1615228282446356,0.16329880107088815,0.16686527003651738,0.1721483942414175,0.1802455357142857,0.1953125,0.1953125
团购礼包,2025-01-01,6.0,0.14776685163896217,0.03411635842030517,0.09859154929577464,0.09859154929577464,0.10899726718520075,0.11940298507462686,0.13545906829488918,0.15151515151515152,0.15388257575757575,0.15625,0.16145833333333331,0.16666666666666666,0.18042071197411003,0.1941747572815534,0.1941747572815534
团购礼包,2025-02-01,6.0,0.2931505748551095,0.15932878310447604,0.14563106796116504,0.14563106796116504,0.15132793067479738,0.15702479338842976,0.17333998290111144,0.1896551724137931,0.2668705969595847,0.34408602150537637,0.35682561944834035,0.3695652173913043,0.4612531969309463,0.5529411764705883,0.5529411764705883
团购礼包,2025-03-01,2.0,0.2751196172248804,0.13194815534103038,0.18181818181818182,0.18181818181818182,0.20047846889952153,0.21913875598086124,0.23779904306220095,0.25645933014354066,0.2751196172248804,0.2937799043062201,0.3124401913875598,0.3311004784688995,0.3497607655502392,0.3684210526315789,0.3684210526315789
团购礼包,2025-04-01,4.0,0.22262532956754466,0.08508108789081238,0.14414414414414414,0.14414414414414414,0.14809191213685596,0.15203968012956776,0.15598744812227958,0.18038815117466805,0.21501532175689478,0.24964249233912156,0.2770871985157699,0.2901669758812616,0.30324675324675326,0.3163265306122449,0.3163265306122449
幸运屋,2024-06-01,30.0,0.05161589823624814,0.025472622578059757,0.02127659574468085,0.02127659574468085,0.02674856674856675,0.02863822326125073,0.03403355420837446,0.042857142857142864,0.04644140905823149,0.04979885057471265,0.0592501297353399,0.06540106951871659,0.08756752332624002,0.11176470588235295,0.11176470588235295
幸运屋,2024-07-01,31.0,0.05817317472963695,0.019328645083913205,0.02631578947368421,0.02631578947368421,0.03488372093023256,0.04597701149425287,0.05092592592592592,0.05263157894736842,0.05660377358490566,0.0617283950617284,0.06521739130434782,0.07006369426751592,0.07647058823529412,0.12413793103448276,0.12413793103448276
幸运屋,2024-08-01,31.0,0.05700126588881848,0.02783238983595931,0.010362694300518135,0.010362694300518135,0.030534351145038167,0.034782608695652174,0.038461538461538464,0.045454545454545456,0.052941176470588235,0.05839416058394161,0.06134969325153374,0.0761904761904762,0.1056338028169014,0.12,0.12
幸运屋,2024-09-01,30.0,0.047942346811120536,0.030204016619732193,0.006172839506172839,0.006172839506172839,0.01522420520693405,0.01986473429951691,0.027062190996617226,0.03278985507246377,0.04815506259609049,0.05311995696611081,0.057621828433346754,0.07066537153958234,0.08405126849894295,0.11643835616438356,0.11643835616438356
幸运屋,2024-10-01,31.0,0.031203251801065014,0.01904751944475149,0.006493506493506494,0.006493506493506494,0.011904761904761904,0.015037593984962405,0.02040816326530612,0.024096385542168676,0.025974025974025976,0.030487804878048783,0.037383177570093455,0.04316546762589928,0.05063291139240506,0.08904109589041095,0.08904109589041095
幸运屋,2024-11-01,28.0,0.058148199656721515,0.07335247707996753,0.007042253521126761,0.007042253521126761,0.013021523178807948,0.01412446309060034,0.017688458434221156,0.024229602989916086,0.03030612244897959,0.03466998754669988,0.038441145281018024,0.08153593778479863,0.1663702900515045,0.28688524590163933,0.28688524590163933
幸运屋,2024-12-01,30.0,0.0908228310444961,0.08000580864875403,0.006289308176100629,0.006289308176100629,0.015625,0.023150105708245244,0.029616480385711155,0.043145743145743154,0.05470822281167109,0.09151515151515166,0.1361090909090909,0.15230263157894738,0.20067567567567574,0.265625,0.265625
幸运屋,2025-01-01,30.0,0.0707380890523702,0.060986003328407284,0.006896551724137931,0.006896551724137931,0.009246575342465754,0.02002640845070423,0.030809789879593926,0.03618352450469239,0.04355433651754469,0.0621700879765396,0.09403194172036984,0.13607843137254905,0.160006497725796,0.2072072072072072,0.2072072072072072
幸运屋,2025-02-01,24.0,0.035923240857832,0.04070523746729756,0.006666666666666667,0.006666666666666667,0.0070572370392568175,0.008688938798427852,0.011315701372614666,0.014404984423676019,0.02116935483870968,0.027493888953556055,0.035099052540913,0.04459016393442625,0.0932758620689655,0.15789473684210525,0.15789473684210525
幸运屋,2025-03-01,26.0,0.0235916168955775,0.018581053747379,0.00641025641025641,0.00641025641025641,0.008197272055365183,0.009009009009009009,0.00909090909090909,0.01020408163265306,0.01566882087550299,0.02325581395348838,0.03094098883572568,0.0392156862745098,0.04913225132572714,0.0761904761904762,0.0761904761904762
幸运屋,2025-04-01,26.0,0.03232656148779079,0.022943721914285828,0.0064516129032258064,0.0064516129032258064,0.009850313858039594,0.01098901098901099,0.013745866792631081,0.02247191011235955,0.023575729504400185,0.03488372093023256,0.0374985374985375,0.05813953488372093,0.07092555331991951,0.07792207792207792,0.07792207792207792
开运礼包,2024-06-01,11.0,0.06789061928280823,0.041277434998609405,0.022988505747126436,0.022988505747126436,0.03870967741935484,0.042328042328042326,0.047337278106508875,0.05084745762711865,0.06382978723404255,0.06493506493506494,0.07446808510638298,0.08108108108108109,0.08108108108108109,0.1791907514450867,0.1791907514450867
开运礼包,2024-07-01,31.0,0.023668923541512326,0.012117585266736121,0.005747126436781609,0.005747126436781609,0.010810810810810811,0.012738853503184714,0.01538461538461539,0.01875,0.020689655172413793,0.024691358024691357,0.029069767441860465,0.035897435897435895,0.04142011834319527,0.047058823529411764,0.047058823529411764
开运礼包,2024-08-01,22.0,0.016482731822539624,0.010563539358990098,0.004424778761061947,0.004424778761061947,0.006002718489401565,0.007006169612046429,0.009088372093023258,0.012063677523002775,0.013687751097823041,0.017862923554541353,0.020413732394366196,0.02351034482758621,0.029067990832696722,0.047619047619047616,0.047619047619047616
开运礼包,2024-09-01,18.0,0.01484005583950599,0.009827438714043443,0.004830917874396135,0.004830917874396135,0.005375028454359208,0.006207934119882809,0.010127178520960905,0.011163447951012718,0.012089999269486448,0.01304822565969063,0.015714285714285712,0.020011305822498594,0.0313570487483531,0.03686635944700461,0.03686635944700461
开运礼包,2024-10-01,27.0,0.03483695217478134,0.03131615143523838,0.006289308176100629,0.006289308176100629,0.006544771018455229,0.009649122807017544,0.01850412361361267,0.021024419297200714,0.024096385542168676,0.03133237133237134,0.035062842410570415,0.04365591397849463,0.08771228771228777,0.11585365853658537,0.11585365853658537
开运礼包,2024-11-01,21.0,0.01049641875764226,0.004670405387108789,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.006172839506172839,0.00684931506849315,0.008,0.008771929824561403,0.01129943502824859,0.0125,0.014084507042253521,0.01694915254237288,0.02112676056338028,0.02112676056338028
开运礼包,2024-12-01,15.0,0.011658570707104104,0.0059201813663330785,0.006289308176100629,0.006289308176100629,0.006477732793522267,0.006721194879089616,0.0071552403467297085,0.0075084175084175085,0.008620689655172414,0.014206099908805352,0.01499890996293874,0.015625,0.01585,0.02727272727272727,0.02727272727272727
开运礼包,2025-01-01,15.0,0.014849948812440127,0.006920422912787879,0.007462686567164179,0.007462686567164179,0.007564713309992538,0.00854426141690103,0.009828845961365228,0.011100455526252698,0.013793103448275862,0.015073529411764708,0.017803899082568804,0.020252484555466025,0.025348636307540418,0.027777777777777776,0.027777777777777776
开运礼包,2025-02-01,3.0,0.013125923397900086,0.007322637084793015,0.006756756756756757,0.006756756756756757,0.007704255980118049,0.008651755203479342,0.009599254426840634,0.010546753650201926,0.011494252873563218,0.013420754411526632,0.015347255949490043,0.017273757487453457,0.019200259025416867,0.02112676056338028,0.02112676056338028
开运礼包,2025-03-01,12.0,0.009784687730904663,0.003641816693674693,0.007194244604316547,0.007194244604316547,0.007899622303309647,0.008156957602633878,0.008371330863493873,0.008808777429467084,0.00909090909090909,0.00909090909090909,0.009149291075896581,0.009453910004368722,0.01023073146784487,0.021052631578947368,0.021052631578947368
开运礼包,2025-04-01,6.0,0.009007857596284042,0.002305555568286427,0.0056179775280898875,0.0056179775280898875,0.006257264626113909,0.006896551724137931,0.008035431825371718,0.009174311926605505,0.009689196779629282,0.01020408163265306,0.010365198711063372,0.010526315789473684,0.011077111383108934,0.011627906976744186,0.011627906976744186
情人节活动,2024-06-01,5.0,0.33957551550340026,0.1425802595725635,0.24390243902439024,0.24390243902439024,0.25392767031118585,0.26395290159798146,0.2712330198537095,0.2757680250783699,0.2803030303030303,0.2938228438228438,0.3073426573426573,0.36940285665117883,0.48000344174840825,0.5906040268456376,0.5906040268456376
情人节活动,2024-07-01,5.0,0.39298403762145806,0.03768705288076711,0.3487179487179487,0.3487179487179487,0.35166979362101314,0.3546216385240775,0.36686562642023934,0.38840175730949855,0.40993788819875776,0.4149768174262969,0.42001574665383606,0.4235544848035582,0.4255930318754633,0.4276315789473684,0.4276315789473684
