act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20250325-20250328-4,微R,pprid_reward_type,164_1,2024信物,9,18.0,9
20250514-20250517-4,大R,pprid_reward_type,160_2,阵符（旗阵升级道具）,1,1000.0,1
20250514-20250517-4,大R,pprid_reward_type,164_3,赛季橙色装备自选箱,2,2.0,2
20250223-20250226-4,中R,pprid_reward_type,160_1,UR招募令,3,3.0,3
20250223-20250226-4,中R,兑换信物金币消耗,中R,,81,459500.0,575
20241219-20241222-4,超R,兑换信物金币消耗,超R,,7,63000.0,82
20250510-20250513-4,超R,兑换信物金币消耗,超R,,12,68.0,31
20250416-20250419-4,非R,兑换信物金币消耗,非R,,13,14.0,13
20250409-20250411-3,大R,兑换奖励内容,联动-宫本武藏UR(召唤卡),,2,16.0,4
20250214-20250218-5,中R,兑换奖励内容,5阶攻击符文自选箱,,3,4.0,4
20250104-20250107-4,小R,兑换奖励内容,2024信物,,68,340000.0,397
20250311-20250314-4,中R,兑换奖励内容,2025元旦赛季UR战旗80碎片自选,,2,6.0,3
20250203-20250206-4,非R,兑换奖励内容,2024信物,,378,1093000.0,1249
20241127-20241201-5,小R,直购礼包礼包聚合2,小R,,7,4645.6237999999985,51
20250325-20250328-4,超R,直购礼包礼包聚合2,超R,,15,108614.52739999983,381
20241127-20241201-5,超R,直购礼包礼包聚合1,2024情人节信物礼包3,,6,26662.536799999983,43
20250502-20250505-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包4,,6,675.1344,11
20250502-20250505-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包2,,5,295.4652,9
20250223-20250226-4,中R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,21,2575.4928,21
20250416-20250419-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包1,,7,240.67264,15
20250416-20250419-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包11,,3,1980.0,3
20250416-20250419-4,中R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,24,2935.4928,24
20250325-20250328-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包2,,6,485.59889999999996,15
20250214-20250218-5,大R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,13,7114.651999999999,220
20250214-20250218-5,小R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,22,1360.3583999999998,22
20250409-20250411-3,中R,直购礼包礼包聚合1,2025情人节-节日礼包3,,10,491.19780000000003,15
20241219-20241222-4,中R,直购礼包礼包聚合1,2024情人节信物礼包1,,28,9630.864399999971,290
20250203-20250206-4,大R,直购礼包礼包聚合1,2024情人节信物礼包4,,2,420.0,7
20250311-20250314-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包1,,2,64.0,4
20250311-20250314-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包5,,3,730.0896,6
20241127-20241201-5,微R,抽奖每日渠道,玩家付费,2024-12-01,274,1019.0,627
20250203-20250206-4,小R,抽奖每日渠道,玩家付费,2025-02-03,150,436.0,263
20241219-20241222-4,中R,抽奖每日渠道,购买,2024-12-22,25,1350.0,97
20250121-20250124-4,小R,抽奖每日渠道,引导奖励,2025-01-21,23,848.0,95
20250203-20250206-4,超R,抽奖每日渠道,购买,2025-02-04,5,810.0,28
20250104-20250107-4,中R,抽奖每日渠道,购买,2025-01-05,19,1324.0,92
20250428-20250501-4,超R,抽奖每日渠道,引导奖励,2025-04-28,8,588.0,77
20241127-20241201-5,超R,抽奖每日渠道,购买,2024-11-30,3,270.0,12
20250203-20250206-4,非R,抽奖每日渠道,引导奖励,2025-02-05,146,2554.0,319
20250428-20250501-4,中R,抽奖渠道,购买,,31,4220.0,379
20250203-20250206-4,非R,抽奖渠道,引导奖励,,475,10826.0,1426
20241127-20241201-5,超R,抽奖渠道,购买,,7,4264.0,122
20250223-20250226-4,大R,抽奖渠道,引导奖励,,31,3182.0,464
20250514-20250517-4,微R,抽奖渠道,玩家付费,,274,4313.0,1933
20241127-20241201-5,非R,pprid_reward_type,164_3,2024信物,3,30.0,3
20241127-20241201-5,微R,pprid_reward_type,160_1,阵石随机包（绿）,34,34.0,34
20241127-20241201-5,非R,pprid_reward_type,160_1,阵石随机包（绿）,281,281.0,281
20250104-20250107-4,中R,pprid_reward_type,160_3,2024信物,18,72.0,18
20241219-20241222-4,大R,pprid_reward_type,160_3,2024信物,9,36.0,9
20250325-20250328-4,非R,pprid_reward_type,164_1,家督印（战旗征集道具）,5,5.0,5
20250514-20250517-4,大R,pprid_reward_type,160_2,化境研习橙色道具,3,60.0,3
20250203-20250206-4,未活跃,pprid_reward_type,160_1,抽奖自选包,45,45.0,45
20250514-20250517-4,大R,pprid_reward_type,164_1,UR招募令,1,1.0,1
20250223-20250226-4,非R,pprid_reward_type,160_1,鉴宝令,11,11.0,11
20250203-20250206-4,大R,pprid_reward_type,160_1,阵石随机包（绿）,3,3.0,3
20250223-20250226-4,非R,pprid_reward_type,160_3,2024信物,1,6.0,1
20250203-20250206-4,小R,pprid_reward_type,164_3,2024信物,1,10.0,1
20250223-20250226-4,微R,pprid_reward_type,164_1,家督印（战旗征集道具）,3,3.0,3
20250510-20250513-4,小R,兑换信物金币消耗,小R,,3,4.0,4
20250510-20250513-4,中R,兑换奖励内容,化境研习金色道具,,4,6.0,6
20250510-20250513-4,非R,兑换奖励内容,5阶攻击符文自选箱,,1,1.0,1
20250214-20250218-5,中R,兑换奖励内容,红色物理装备自选箱,,32,64.0,64
20250502-20250505-4,中R,兑换奖励内容,红色物理装备随机箱,,7,7.0,7
20250416-20250419-4,超R,兑换奖励内容,联动-柴田胜家UR(召唤卡),,2,16.0,4
20250311-20250314-4,大R,兑换奖励内容,刚·最上义光UR(召唤卡),,1,8.0,2
20250416-20250419-4,大R,直购礼包礼包聚合2,大R,,23,39327.26144000001,390
20250502-20250505-4,大R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,13,3094.3956000000007,96
20241127-20241201-5,未活跃,直购礼包礼包聚合1,2024情人节信物礼包1,,2,201.33149999999998,6
20250328-20250331-4,中R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,20,2445.4031999999997,20
20241127-20241201-5,非R,直购礼包礼包聚合1,2024情人节信物礼包2,,4,1350.2687999999998,11
20250416-20250419-4,微R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,2,99.73259999999999,3
20250510-20250513-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包9,,2,1897.8360000000002,6
20250325-20250328-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包2,,5,289.8663,9
20250428-20250501-4,超R,直购礼包礼包聚合1,2024情人节信物礼包1,,7,2324.5292999999992,72
20250203-20250206-4,中R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,20,2465.5824,20
20250214-20250218-5,中R,直购礼包礼包聚合1,2025情人节-节日礼包5,,5,850.0896,7
20250214-20250218-5,大R,直购礼包礼包聚合1,2025情人节-巧克力礼包4,,2,185.0448,3
20241219-20241222-4,非R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-300金币,,1,62.5224,1
20250409-20250411-3,超R,直购礼包礼包聚合1,2025情人节-节日礼包1,,3,96.67264,6
20250325-20250328-4,微R,直购礼包礼包聚合1,2024情人节信物礼包2,,1,375.13439999999997,3
20250223-20250226-4,超R,直购礼包礼包聚合1,2024情人节信物礼包2,,1,250.0896,2
20250121-20250124-4,微R,抽奖每日渠道,玩家付费,2025-01-22,259,915.0,543
20241127-20241201-5,未活跃,抽奖每日渠道,玩家付费,2024-12-01,121,426.0,207
20250121-20250124-4,超R,抽奖每日渠道,购买,2025-01-23,5,1290.0,42
20250223-20250226-4,超R,抽奖每日渠道,引导奖励,2025-02-25,7,166.0,26
20250325-20250328-4,微R,抽奖每日渠道,购买,2025-03-27,1,78.0,8
20241219-20241222-4,小R,抽奖每日渠道,引导奖励,2024-12-22,80,1361.0,239
20241219-20241222-4,超R,抽奖每日渠道,玩家付费,2024-12-22,15,90.0,35
20250223-20250226-4,未活跃,抽奖每日渠道,玩家付费,2025-02-26,40,137.0,66
20250203-20250206-4,未活跃,抽奖每日渠道,引导奖励,2025-02-04,5,178.0,25
20241219-20241222-4,超R,抽奖每日渠道,购买,2024-12-21,2,430.0,10
20250223-20250226-4,大R,抽奖每日渠道,引导奖励,2025-02-24,20,474.0,80
20241127-20241201-5,未活跃,抽奖每日渠道,引导奖励,2024-11-27,17,460.0,55
20250104-20250107-4,小R,抽奖每日渠道,购买,2025-01-05,3,206.0,8
20250325-20250328-4,超R,抽奖每日渠道,玩家付费,2025-03-25,15,74.0,37
20250121-20250124-4,非R,抽奖每日渠道,引导奖励,2025-01-24,361,5442.0,762
20250121-20250124-4,中R,抽奖每日渠道,玩家付费,2025-01-24,143,600.0,356
20250514-20250517-4,非R,抽奖每日渠道,玩家付费,2025-05-17,1366,5914.0,2377
20250428-20250501-4,小R,抽奖渠道,引导奖励,,114,4150.0,636
20241219-20241222-4,小R,抽奖渠道,玩家付费,,159,2162.0,1287
20241127-20241201-5,非R,pprid_reward_type,164_2,2024信物,3,12.0,3
20250121-20250124-4,大R,pprid_reward_type,160_2,2024信物,12,24.0,12
20250514-20250517-4,小R,pprid_reward_type,160_1,UR招募令,7,7.0,7
20250104-20250107-4,微R,pprid_reward_type,164_1,抽奖自选包,24,120.0,24
20250514-20250517-4,超R,pprid_reward_type,160_1,UR招募令,1,1.0,1
20250325-20250328-4,超R,pprid_reward_type,160_1,UR招募令,1,1.0,1
20250203-20250206-4,微R,兑换信物金币消耗,微R,,83,280000.0,309
20250214-20250218-5,中R,兑换奖励内容,2025元旦足利义辉(召唤卡),,1,6.0,1
20250325-20250328-4,超R,兑换奖励内容,2024信物,,14,126500.0,164
20250311-20250314-4,小R,兑换奖励内容,5阶防御符文自选箱,,1,1.0,1
20250416-20250419-4,超R,兑换奖励内容,2025元旦足利义辉(召唤卡),,1,5.0,1
20250409-20250411-3,大R,直购礼包礼包聚合2,大R,,20,16067.845699999994,228
20250502-20250505-4,大R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,13,795.1344,13
20250416-20250419-4,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包4,,1,120.0,2
20250416-20250419-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包1,,2,48.0,3
20250510-20250513-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包9,,3,1577.836,5
20250104-20250107-4,小R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,3,365.0448,3
20250409-20250411-3,大R,直购礼包礼包聚合1,2025情人节-节日礼包5,,3,547.5672,9
20250214-20250218-5,非R,直购礼包礼包聚合1,2025情人节-节日礼包3,,1,32.0,1
20250203-20250206-4,大R,直购礼包礼包聚合1,2024情人节信物礼包2,,6,1825.2239999999997,15
20250325-20250328-4,非R,直购礼包礼包聚合1,2024情人节信物礼包2,,1,120.0,1
20241219-20241222-4,小R,直购礼包礼包聚合1,2024情人节信物礼包2,,4,625.2239999999999,5
20250311-20250314-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包7,,1,640.0,2
20250223-20250226-4,小R,直购礼包礼包聚合1,2024情人节信物礼包4,,1,60.0,1
20250223-20250226-4,非R,直购礼包礼包聚合1,2024情人节信物礼包3,,1,1320.0,2
20250514-20250517-4,中R,抽奖每日渠道,引导奖励,2025-05-14,45,2416.0,309
20250203-20250206-4,大R,抽奖每日渠道,玩家付费,2025-02-03,33,145.0,89
20250203-20250206-4,未活跃,抽奖每日渠道,玩家付费,2025-02-03,57,139.0,78
20241219-20241222-4,微R,抽奖每日渠道,玩家付费,2024-12-22,270,990.0,608
20250121-20250124-4,未活跃,抽奖每日渠道,玩家付费,2025-01-21,68,184.0,108
20250514-20250517-4,非R,抽奖每日渠道,玩家付费,2025-05-16,1329,5281.0,2093
20250325-20250328-4,中R,抽奖每日渠道,购买,2025-03-26,25,1632.0,142
20250325-20250328-4,未活跃,抽奖每日渠道,玩家付费,2025-03-26,10,32.0,12
20250203-20250206-4,大R,抽奖每日渠道,玩家付费,2025-02-06,34,149.0,86
20241127-20241201-5,未活跃,抽奖每日渠道,玩家付费,2024-11-29,108,317.0,169
20250203-20250206-4,中R,抽奖每日渠道,玩家付费,2025-02-05,141,569.0,350
20250325-20250328-4,大R,抽奖渠道,购买,,20,7664.0,320
20250104-20250107-4,超R,抽奖渠道,玩家付费,,17,302.0,178
20250104-20250107-4,中R,抽奖渠道,购买,,29,4430.0,353
20250104-20250107-4,未活跃,抽奖渠道,玩家付费,,143,1124.0,612
20250514-20250517-4,大R,抽奖渠道,购买,,6,1388.0,91
20250428-20250501-4,非R,pprid_reward_type,164_1,阵法招募道具,1,1.0,1
20250203-20250206-4,大R,pprid_reward_type,160_2,2024信物,11,22.0,11
20241127-20241201-5,小R,pprid_reward_type,160_3,2024信物,2,8.0,2
20250121-20250124-4,中R,pprid_reward_type,160_2,2024信物,23,46.0,23
20250121-20250124-4,超R,pprid_reward_type,164_1,抽奖自选包,5,25.0,5
20250325-20250328-4,中R,pprid_reward_type,164_1,家督印（战旗征集道具）,3,3.0,3
20250121-20250124-4,超R,pprid_reward_type,164_3,暗·织田信长UR(碎片),1,4.0,1
20241219-20241222-4,非R,pprid_reward_type,160_3,2024信物,1,4.0,1
20250203-20250206-4,小R,pprid_reward_type,164_3,暗·织田信长UR(碎片),1,4.0,1
20250223-20250226-4,中R,pprid_reward_type,164_3,赛季橙色装备自选箱,2,2.0,2
20241219-20241222-4,小R,兑换信物金币消耗,小R,,79,468500.0,553
20250510-20250513-4,大R,兑换信物金币消耗,大R,,15,51.0,29
20250214-20250218-5,大R,兑换奖励内容,联动-望月千代女UR(召唤卡),,5,32.0,8
20250502-20250505-4,大R,兑换奖励内容,鸣灵石,,6,17.0,17
20250311-20250314-4,大R,兑换奖励内容,联动-本多忠胜UR(召唤卡),,2,8.0,2
20250502-20250505-4,超R,直购礼包礼包聚合2,超R,,13,53173.76510000004,257
20250214-20250218-5,中R,直购礼包礼包聚合2,中R,,85,95302.01635999997,895
20250416-20250419-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包4,,10,1822.7016000000006,30
20250325-20250328-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包6,,1,250.0896,2
20250214-20250218-5,中R,直购礼包礼包聚合1,2025情人节-节日礼包2,,21,1810.390099999999,55
20250214-20250218-5,大R,直购礼包礼包聚合1,2025情人节-节日礼包6,,4,970.0896,8
20250214-20250218-5,中R,直购礼包礼包聚合1,2025情人节-节日礼包8,,4,5894.8036,9
20250409-20250411-3,小R,直购礼包礼包聚合1,2025情人节-节日礼包3,,3,160.0,5
20241219-20241222-4,超R,直购礼包礼包聚合1,2024情人节信物礼包2,,4,1950.2687999999998,16
20250203-20250206-4,非R,直购礼包礼包聚合1,2024情人节信物礼包3,,2,1889.6072,3
20241219-20241222-4,小R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,5,620.1792,5
20241219-20241222-4,未活跃,直购礼包礼包聚合1,2024情人节信物礼包2,,1,125.0448,1
20250121-20250124-4,大R,抽奖每日渠道,购买,2025-01-22,4,330.0,18
20250121-20250124-4,小R,抽奖每日渠道,购买,2025-01-22,1,30.0,5
20241127-20241201-5,中R,抽奖每日渠道,购买,2024-12-01,22,1572.0,97
20250514-20250517-4,大R,抽奖每日渠道,玩家付费,2025-05-15,32,154.0,67
20250203-20250206-4,非R,抽奖每日渠道,购买,2025-02-03,2,110.0,6
20250121-20250124-4,微R,抽奖每日渠道,玩家付费,2025-01-23,265,858.0,525
20250223-20250226-4,微R,抽奖每日渠道,玩家付费,2025-02-25,267,873.0,508
20250223-20250226-4,未活跃,抽奖每日渠道,引导奖励,2025-02-25,5,10.0,5
20241219-20241222-4,中R,抽奖每日渠道,引导奖励,2024-12-22,92,2508.0,429
20250514-20250517-4,超R,抽奖每日渠道,购买,2025-05-16,3,634.0,29
20250104-20250107-4,大R,抽奖每日渠道,购买,2025-01-04,6,292.0,24
20250223-20250226-4,大R,抽奖每日渠道,引导奖励,2025-02-26,27,798.0,125
20250203-20250206-4,微R,抽奖每日渠道,引导奖励,2025-02-04,30,610.0,73
20241219-20241222-4,中R,抽奖每日渠道,玩家付费,2024-12-19,135,462.0,273
20250223-20250226-4,小R,抽奖每日渠道,玩家付费,2025-02-24,149,563.0,338
20250203-20250206-4,非R,抽奖每日渠道,引导奖励,2025-02-06,339,3948.0,618
20250428-20250501-4,中R,抽奖每日渠道,购买,2025-04-28,18,654.0,85
20250514-20250517-4,超R,抽奖每日渠道,购买,2025-05-17,9,1504.0,44
20250203-20250206-4,大R,抽奖渠道,引导奖励,,32,3042.0,447
20241219-20241222-4,微R,抽奖渠道,玩家付费,,278,3458.0,2062
20250104-20250107-4,非R,pprid_reward_type,160_1,抽奖自选包,935,935.0,935
20250104-20250107-4,中R,pprid_reward_type,160_1,抽奖自选包,128,128.0,128
20241219-20241222-4,小R,pprid_reward_type,160_2,2024信物,6,12.0,6
20250325-20250328-4,中R,pprid_reward_type,160_1,家督印（战旗征集道具）,38,38.0,38
20250514-20250517-4,大R,pprid_reward_type,160_1,家督印（战旗征集道具）,8,8.0,8
20250514-20250517-4,超R,pprid_reward_type,164_1,2024信物,13,26.0,13
20250203-20250206-4,超R,pprid_reward_type,164_1,抽奖自选包,6,30.0,6
20250514-20250517-4,微R,pprid_reward_type,164_3,2024信物,1,8.0,1
20241127-20241201-5,大R,兑换信物金币消耗,大R,,27,247000.0,309
20241219-20241222-4,中R,兑换信物金币消耗,中R,,92,830500.0,1034
20250203-20250206-4,未活跃,兑换信物金币消耗,未活跃,,20,96000.0,112
20250510-20250513-4,大R,兑换奖励内容,化境研习金色道具,,4,4.0,4
20250510-20250513-4,超R,兑换奖励内容,S34蒲生氏乡UR(召唤卡),,1,8.0,2
20250214-20250218-5,大R,兑换奖励内容,暗·茶茶UR(召唤卡),,2,12.0,3
20250104-20250107-4,超R,兑换奖励内容,2024信物,,12,123500.0,157
20250416-20250419-4,小R,兑换奖励内容,S18山中幸盛SSR+(召唤卡),,2,2.0,2
20250328-20250331-4,大R,兑换奖励内容,2025元旦S3-S29赛季UR整卡自选,,1,3.0,1
20241127-20241201-5,未活跃,兑换奖励内容,2024信物,,47,173000.0,197
20250502-20250505-4,超R,兑换奖励内容,联动-吕布UR(召唤卡),,1,20.0,5
20250502-20250505-4,微R,兑换奖励内容,红色策略装备随机箱,,1,1.0,1
20250203-20250206-4,微R,直购礼包礼包聚合2,微R,,1,575.7271000000002,17
20250328-20250331-4,中R,直购礼包礼包聚合1,2025情人节-巧克力礼包3,,1,660.0,1
20250328-20250331-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包5,,7,910.0895999999999,15
20250510-20250513-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包7,,3,610.0896,5
20250428-20250501-4,超R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,6,730.0896,6
20250214-20250218-5,大R,直购礼包礼包聚合1,2025情人节-巧克力礼包2,,17,11901.254399999994,98
20250214-20250218-5,超R,直购礼包礼包聚合1,2025情人节-节日礼包6,,5,1105.224,9
20250409-20250411-3,大R,直购礼包礼包聚合1,2025情人节-节日礼包11,,2,1980.0,3
20241219-20241222-4,大R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,12,1475.3136,12
20241127-20241201-5,超R,抽奖每日渠道,引导奖励,2024-12-01,11,258.0,47
20250514-20250517-4,非R,抽奖每日渠道,购买,2025-05-15,1,110.0,10
20250325-20250328-4,超R,抽奖每日渠道,玩家付费,2025-03-27,17,118.0,45
20250203-20250206-4,超R,抽奖每日渠道,引导奖励,2025-02-03,4,98.0,12
20241219-20241222-4,未活跃,抽奖每日渠道,玩家付费,2024-12-22,102,358.0,185
20250121-20250124-4,超R,抽奖每日渠道,玩家付费,2025-01-21,15,59.0,37
20250104-20250107-4,超R,抽奖每日渠道,购买,2025-01-04,5,1134.0,22
20250514-20250517-4,微R,抽奖每日渠道,引导奖励,2025-05-16,50,334.0,68
20250223-20250226-4,大R,抽奖每日渠道,玩家付费,2025-02-26,32,141.0,84
20241127-20241201-5,超R,抽奖每日渠道,玩家付费,2024-11-29,15,62.0,41
20250325-20250328-4,中R,抽奖每日渠道,引导奖励,2025-03-25,39,2220.0,284
20250514-20250517-4,中R,抽奖渠道,购买,,14,1584.0,146
20250514-20250517-4,未活跃,抽奖渠道,引导奖励,,6,96.0,15
20250428-20250501-4,中R,pprid_reward_type,164_1,UR招募令,1,1.0,1
20250203-20250206-4,中R,pprid_reward_type,160_2,2024信物,22,44.0,22
20241127-20241201-5,中R,pprid_reward_type,160_1,抽奖自选包,128,128.0,128
20250121-20250124-4,超R,pprid_reward_type,160_1,抽奖自选包,12,12.0,12
20250104-20250107-4,非R,pprid_reward_type,164_1,抽奖自选包,48,240.0,48
20250104-20250107-4,小R,pprid_reward_type,160_3,2024信物,3,12.0,3
20250514-20250517-4,中R,pprid_reward_type,160_2,化境研习橙色道具,4,80.0,4
20241127-20241201-5,大R,pprid_reward_type,164_2,阵石随机包（橙）,1,1.0,1
20250514-20250517-4,未活跃,pprid_reward_type,160_1,UR招募令,2,2.0,2
20250121-20250124-4,大R,pprid_reward_type,164_2,暗·织田信长UR(碎片),4,8.0,4
20250223-20250226-4,中R,pprid_reward_type,160_3,阵灵（旗阵突破道具）,2,40.0,2
20250223-20250226-4,非R,pprid_reward_type,164_1,UR招募令,2,2.0,2
20250223-20250226-4,超R,pprid_reward_type,164_2,橙色国宝自选包,1,1.0,1
20250223-20250226-4,小R,pprid_reward_type,164_1,2024信物,24,48.0,24
20250104-20250107-4,未活跃,pprid_reward_type,160_2,2024信物,1,2.0,1
20250223-20250226-4,超R,兑换信物金币消耗,超R,,9,83500.0,106
20250428-20250501-4,小R,兑换信物金币消耗,小R,,68,393000.0,472
20250325-20250328-4,大R,兑换信物金币消耗,大R,,30,333000.0,426
20250510-20250513-4,大R,兑换奖励内容,鸣灵石,,6,12.0,12
20250510-20250513-4,中R,兑换奖励内容,鸣灵石,,4,6.0,6
20241219-20241222-4,大R,兑换奖励内容,2024信物,,28,334500.0,414
20250325-20250328-4,未活跃,兑换奖励内容,2024信物,,2,16000.0,22
20250311-20250314-4,超R,兑换奖励内容,德川UR(召唤卡),,1,8.0,2
20250328-20250331-4,中R,兑换奖励内容,光·本多忠胜UR(召唤卡),,1,8.0,2
20250311-20250314-4,小R,兑换奖励内容,2025元旦S3-S29赛季UR整卡自选,,1,9.0,3
20250428-20250501-4,中R,直购礼包礼包聚合2,中R,,46,32230.886700000072,432
20250502-20250505-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包7,,5,1100.1792,9
20250502-20250505-4,非R,直购礼包礼包聚合1,2025大名赠礼-节日礼包13,,1,4.0,1
20250311-20250314-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包4,,9,1402.7015999999999,23
20250328-20250331-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包1,,3,112.0,7
20250416-20250419-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包12,,7,4574.8036,7
20250416-20250419-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包5,,6,852.612,14
20250416-20250419-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包10,,1,660.0,1
20250428-20250501-4,大R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,13,1575.1344,13
20250325-20250328-4,超R,直购礼包礼包聚合1,2024情人节信物礼包5,,3,28895.769199999977,47
20250104-20250107-4,未活跃,直购礼包礼包聚合1,2024情人节信物礼包2,,2,745.224,6
20250409-20250411-3,大R,直购礼包礼包聚合1,2025情人节-节日礼包3,,7,581.5989000000001,18
20250409-20250411-3,中R,直购礼包礼包聚合1,2025情人节-节日礼包10,,1,660.0,1
20250214-20250218-5,小R,直购礼包礼包聚合1,2025情人节-节日礼包6,,3,485.0448,4
20250409-20250411-3,超R,直购礼包礼包聚合1,2025情人节-节日礼包10,,1,614.8036,1
20250409-20250411-3,中R,直购礼包礼包聚合1,2025情人节-节日礼包1,,2,80.0,5
20250428-20250501-4,超R,抽奖每日渠道,引导奖励,2025-05-01,10,478.0,72
20250325-20250328-4,非R,抽奖每日渠道,购买,2025-03-27,2,416.0,6
20250214-20250218-5,中R,抽奖每日渠道,玩家付费,2025-02-14,6,8.0,6
20241219-20241222-4,超R,抽奖每日渠道,引导奖励,2024-12-22,7,293.0,53
20250514-20250517-4,大R,抽奖每日渠道,购买,2025-05-16,3,122.0,17
20241127-20241201-5,微R,抽奖每日渠道,引导奖励,2024-11-28,34,762.0,83
20241127-20241201-5,中R,抽奖每日渠道,购买,2024-11-27,19,904.0,83
20250203-20250206-4,微R,抽奖每日渠道,购买,2025-02-06,1,12.0,2
20250223-20250226-4,大R,抽奖每日渠道,玩家付费,2025-02-23,33,159.0,94
20250223-20250226-4,中R,抽奖每日渠道,玩家付费,2025-02-23,132,448.0,284
20241127-20241201-5,微R,抽奖每日渠道,引导奖励,2024-11-30,93,1042.0,167
20241219-20241222-4,超R,抽奖渠道,玩家付费,,17,280.0,155
20250223-20250226-4,非R,抽奖渠道,购买,,1,360.0,27
20250428-20250501-4,小R,pprid_reward_type,164_1,2024信物,65,130.0,65
20241127-20241201-5,非R,pprid_reward_type,164_1,抽奖自选包,233,1165.0,233
20241127-20241201-5,大R,pprid_reward_type,164_2,2024信物,9,36.0,9
20250121-20250124-4,大R,pprid_reward_type,160_1,阵石随机包（绿）,4,4.0,4
20250514-20250517-4,非R,pprid_reward_type,160_1,S36招募令,90,90.0,90
20250514-20250517-4,微R,pprid_reward_type,160_2,2024信物,1,4.0,1
20250203-20250206-4,中R,pprid_reward_type,164_3,暗·织田信长UR(碎片),8,32.0,8
20250502-20250505-4,中R,兑换信物金币消耗,中R,,17,23.0,19
20250502-20250505-4,小R,兑换信物金币消耗,小R,,8,8.0,8
20250214-20250218-5,中R,兑换奖励内容,红色策略装备自选箱,,15,25.0,25
20241219-20241222-4,中R,兑换奖励内容,2024信物,,92,830500.0,1034
20250502-20250505-4,超R,兑换奖励内容,红色速度装备随机箱,,4,12.0,12
20250502-20250505-4,大R,兑换奖励内容,化境研习金色道具,,2,6.0,6
20250416-20250419-4,中R,兑换奖励内容,S33织田冬姬SSR+(召唤卡),,1,2.0,1
20250416-20250419-4,非R,兑换奖励内容,S26畠山高政SSR+(召唤卡),,2,2.0,2
20250328-20250331-4,中R,兑换奖励内容,5阶防御符文自选箱,,1,1.0,1
20250328-20250331-4,中R,兑换奖励内容,德川UR(召唤卡),,1,4.0,1
20250416-20250419-4,大R,兑换奖励内容,S33织田冬姬SSR+(召唤卡),,1,2.0,1
20250328-20250331-4,超R,兑换奖励内容,6阶攻击符文自选箱,,1,4.0,1
20250311-20250314-4,大R,兑换奖励内容,周年战旗碎片,,1,2.0,1
20250311-20250314-4,大R,兑换奖励内容,2025元旦赛季UR战旗80碎片自选,,1,2.0,1
20250121-20250124-4,微R,直购礼包礼包聚合2,微R,,2,604.3832000000002,17
20250311-20250314-4,非R,直购礼包礼包聚合2,非R,,6,3936.5900399999996,22
20250223-20250226-4,微R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-320金币(新,,4,135.4652,4
20250311-20250314-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包3,,3,293.5989,9
20250328-20250331-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包11,,5,6238.428800000001,10
20250328-20250331-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包3,,6,481.8663,15
20250510-20250513-4,中R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,25,1535.3136000000002,25
20250510-20250513-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包7,,4,735.1344,6
