date,act_tag,role_id,vip_level,level,pay_tag,is_pay,money,web_money,money_rmb,webmoney_rmb,core_add,core_cost,core_end,sincetimes_add,sincetimes_cost,sincetimes_end,act_rmb,act_paycount,actrmb_wau,pay_wau,dau,is_actrmb,wau
2025-04-25,20250425-20250430-6,13198434655077,7,125,非R,0,,,,,1420.0,2025.0,1639,,,0.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,13198434655077,7,125,非R,0,,,,,1650.0,200.0,3089,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,13198434655077,7,125,非R,0,,,,,1760.0,500.0,4349,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,13198434655077,7,125,非R,0,,,,,1110.0,350.0,5109,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,13198434655077,7,125,非R,0,,,,,910.0,5850.0,169,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,13198434655077,7,125,非R,0,,,,,910.0,600.0,479,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,13383118377118,0,122,非R,0,,,,,560.0,1050.0,38093,,,,,,,,1,,1.0
2025-04-26,20250425-20250430-6,13383118377118,0,122,非R,0,,,,,945.0,1500.0,37538,,,,,,,,1,,
2025-04-27,20250425-20250430-6,13383118377118,0,122,非R,0,,,,,2180.0,1200.0,38518,,,,,,,,1,,
2025-04-28,20250425-20250430-6,13383118377118,0,122,非R,0,,,,,1350.0,1100.0,38768,,,,,,,,1,,
2025-04-29,20250425-20250430-6,13383118377118,0,122,非R,0,,,,,1160.0,1075.0,38853,,,,,,,,1,,
2025-04-30,20250425-20250430-6,13383118377118,0,122,非R,0,,,,,1230.0,1175.0,38908,,,,,,,,1,,
2025-04-26,20250425-20250430-6,13709535875959,0,82,非R,0,,,,,320.0,,33229,,,,,,,,1,,1.0
2025-04-28,20250425-20250430-6,13709535875959,0,82,非R,0,,,,,770.0,,33999,,,,,,,,1,,
2025-04-30,20250425-20250430-6,13709535875959,0,82,非R,0,,,,,260.0,,34259,,,,,,,,1,,
2025-04-25,20250425-20250430-6,14203457221230,0,129,非R,0,,,,,1370.0,360.0,14831,,,12.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14203457221230,0,129,非R,0,,,,,495.0,385.0,14941,,,12.0,,,,,1,,
2025-04-27,20250425-20250430-6,14203457221230,0,129,非R,0,,,,,360.0,360.0,14941,,,12.0,,,,,1,,
2025-04-28,20250425-20250430-6,14203457221230,0,129,非R,0,,,,,1480.0,4385.0,12036,,,12.0,,,,,1,,
2025-04-29,20250425-20250430-6,14203457221230,0,129,非R,0,,,,,720.0,385.0,12371,,,12.0,,,,,1,,
2025-04-30,20250425-20250430-6,14203457221230,0,129,非R,0,,,,,620.0,360.0,12631,,,12.0,,,,,1,,
2025-04-25,20250425-20250430-6,14293651311220,0,127,非R,0,,,,,1020.0,1000.0,12120,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14293651311220,0,127,非R,0,,,,,720.0,1000.0,11840,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,14293651311220,0,127,非R,0,,,,,655.0,1000.0,11495,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,14293651311220,0,127,非R,0,,,,,1355.0,1000.0,11850,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,14293651311220,0,127,非R,0,,,,,520.0,1000.0,11370,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,14293651311220,0,127,非R,0,,,,,620.0,1000.0,10990,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,14697378558872,7,105,非R,0,,,,,220.0,600.0,25142,,,,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14697378558872,7,105,非R,0,,,,,710.0,209.0,25643,,,,,,,,1,,
2025-04-27,20250425-20250430-6,14697378558872,7,105,非R,0,,,,,620.0,25.0,26238,,,,,,,,1,,
2025-04-28,20250425-20250430-6,14697378558872,7,105,非R,0,,,,,695.0,300.0,26633,,,,,,,,1,,
2025-04-29,20250425-20250430-6,14697378558872,7,105,非R,0,,,,,400.0,,27033,,,,,,,,1,,
2025-04-30,20250425-20250430-6,14697378558872,7,105,非R,0,,,,,820.0,1030.0,26823,,,,,,,,1,,
2025-04-25,20250425-20250430-6,14856292255710,10,126,微R,0,,,,,620.0,1050.0,123991,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14856292255710,10,126,微R,0,,,,,1220.0,1525.0,123686,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,14856292255710,10,126,微R,0,,,,,990.0,1025.0,123651,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,14856292255710,10,126,微R,0,,,,,820.0,2000.0,122471,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,14856292255710,10,126,微R,0,,,,,1205.0,150.0,123526,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,14856292255710,10,126,微R,0,,,,,620.0,1000.0,123146,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,15101105278117,11,105,非R,0,,,,,295.0,,1229,,,5.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,15101105278117,11,105,非R,0,,,,,160.0,1000.0,389,,,5.0,,,,,1,,
2025-04-27,20250425-20250430-6,15101105278117,11,105,非R,0,,,,,535.0,,924,,,5.0,,,,,1,,
2025-04-28,20250425-20250430-6,15101105278117,11,105,非R,0,,,,,260.0,,1184,,,5.0,,,,,1,,
2025-04-29,20250425-20250430-6,15101105278117,11,105,非R,0,,,,,160.0,1000.0,344,,,5.0,,,,,1,,
2025-04-30,20250425-20250430-6,15101105278117,11,105,非R,0,,,,,60.0,,404,,,5.0,,,,,1,,
2025-04-25,20250425-20250430-6,15113990471214,0,91,非R,0,,,,,770.0,1000.0,291,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,15113990471214,0,91,非R,0,,,,,1820.0,1000.0,1111,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,15113990471214,0,91,非R,0,,,,,670.0,1000.0,781,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,15113990471214,0,91,非R,0,,,,,670.0,1000.0,451,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,15113990471214,0,91,非R,0,,,,,920.0,1000.0,371,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,15113990471214,0,91,非R,0,,,,,395.0,,766,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,15358803368673,11,129,小R,0,,,,,1395.0,100.0,10438,,,0.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,15358803368673,11,129,小R,0,,,,,1520.0,,11958,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,15358803368673,11,129,小R,0,,,,,1320.0,75.0,13203,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,15358803368673,11,129,小R,0,,,,,1005.0,9000.0,5208,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,15358803368673,11,129,小R,0,,,,,705.0,25.0,5888,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,15358803368673,11,129,小R,0,,,,,1105.0,50.0,6943,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,15418932974930,7,123,非R,0,,,,,1345.0,600.0,25866,,4.0,1.0,4.0,1.0,1.0,,1,1.0,1.0
2025-04-26,20250425-20250430-6,15418932974930,7,123,非R,0,,,,,1970.0,75.0,27761,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,15418932974930,7,123,非R,0,,,,,1495.0,150.0,29106,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,15418932974930,7,123,非R,0,,,,,970.0,100.0,29976,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,15418932974930,7,123,非R,0,,,,,670.0,,30646,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,15418932974930,7,123,非R,0,,,,,1295.0,5125.0,26816,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,15620796432817,10,116,微R,0,,,,,380.0,1025.0,7701,,,6.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,15620796432817,10,116,微R,0,,,,,780.0,1025.0,7456,,,6.0,,,,,1,,
2025-04-27,20250425-20250430-6,15620796432817,10,116,微R,0,,,,,1560.0,1075.0,7941,,,6.0,,,,,1,,
2025-04-28,20250425-20250430-6,15620796432817,10,116,微R,0,,,,,1720.0,1050.0,8611,,,6.0,,,,,1,,
2025-04-29,20250425-20250430-6,15620796432817,10,116,微R,0,,,,,160.0,1000.0,7771,,,6.0,,,,,1,,
2025-04-30,20250425-20250430-6,15620796432817,10,116,微R,0,,,,,660.0,,8431,,,6.0,,,,,1,,
2025-04-25,20250425-20250430-6,15732465437819,10,123,微R,0,,,,,950.0,,19710,,,33.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,15732465437819,10,123,微R,0,,,,,1270.0,75.0,20905,,,33.0,,,,,1,,
2025-04-27,20250425-20250430-6,15732465437819,10,123,微R,0,,,,,1410.0,50.0,22265,,,33.0,,,,,1,,
2025-04-28,20250425-20250430-6,15732465437819,10,123,微R,0,,,,,1045.0,9025.0,14285,,32.0,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,15732465437819,10,123,微R,0,,,,,810.0,175.0,14920,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,15732465437819,10,123,微R,0,,,,,785.0,,15705,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,15878494462288,12,128,微R,0,,,,,1920.0,300.0,46443,,,5.0,,,1.0,,1,,1.0
2025-04-26,20250425-20250430-6,15878494462288,12,128,微R,0,,,,,910.0,5575.0,41778,,,5.0,,,,,1,,
2025-04-27,20250425-20250430-6,15878494462288,12,128,微R,0,,,,,1780.0,250.0,43308,,,5.0,,,,,1,,
2025-04-28,20250425-20250430-6,15878494462288,12,128,微R,0,,,,,1270.0,9050.0,35528,,4.0,1.0,4.0,1.0,,,1,1.0,
2025-04-29,20250425-20250430-6,15878494462288,12,128,微R,0,,,,,990.0,375.0,36143,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,15878494462288,12,128,微R,0,,,,,620.0,225.0,36538,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,16140487271096,2,126,非R,0,,,,,240.0,175.0,209893,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,16140487271096,2,126,非R,0,,,,,1720.0,25.0,211588,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,16140487271096,2,126,非R,0,,,,,1105.0,275.0,212418,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,16140487271096,2,126,非R,0,,,,,1920.0,,214338,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,16140487271096,2,126,非R,0,,,,,720.0,150.0,214908,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,16140487271096,2,126,非R,0,,,,,320.0,400.0,214828,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,16372415417146,0,126,非R,0,,,,,710.0,1000.0,14198,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,16372415417146,0,126,非R,0,,,,,940.0,2000.0,13138,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,16372415417146,0,127,非R,0,,,,,605.0,,13743,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,16372415417146,0,127,非R,0,,,,,560.0,,14303,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,16372415417146,0,127,非R,0,,,,,240.0,,14543,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,16372415417146,0,127,非R,0,,,,,220.0,,14763,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,17072495076224,1,126,非R,0,,,,,1720.0,150.0,60331,,,5.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,17072495076224,1,126,非R,0,,,,,420.0,300.0,60451,,,5.0,,,,,1,,
2025-04-27,20250425-20250430-6,17072495076224,1,126,非R,0,,,,,1060.0,100.0,61411,,,5.0,,,,,1,,
2025-04-28,20250425-20250430-6,17072495076224,1,126,非R,0,,,,,1905.0,1225.0,62091,,,5.0,,,,,1,,
2025-04-29,20250425-20250430-6,17072495076224,1,126,非R,0,,,,,220.0,1200.0,61111,,,5.0,,,,,1,,
2025-04-30,20250425-20250430-6,17072495076224,1,126,非R,0,,,,,820.0,1050.0,60881,,,5.0,,,,,1,,
2025-04-25,20250425-20250430-6,17398912965150,0,121,非R,0,,,,,720.0,1000.0,9413,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,17398912965150,0,121,非R,0,,,,,520.0,5700.0,4233,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,17398912965150,0,121,非R,0,,,,,1220.0,50.0,5403,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,17398912965150,0,121,非R,0,,,,,135.0,,5538,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,17398912965150,0,121,非R,0,,,,,1560.0,75.0,7023,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,17398912965150,0,121,非R,0,,,,,420.0,1000.0,6443,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,21079700421761,10,111,微R,0,,,,,1205.0,1075.0,15790,,,5.0,,,,1.0,1,,1.0
2025-04-26,20250425-20250430-6,21079700421761,10,111,微R,1,2400.00,,125.04480000,,2990.0,1275.0,17505,,,5.0,,,,,1,,
2025-04-27,20250425-20250430-6,21079700421761,10,111,微R,1,320.00,,16.67264000,,2420.0,1350.0,18575,,,5.0,,,,,1,,
2025-04-28,20250425-20250430-6,21079700421761,10,111,微R,0,,,,,1120.0,2700.0,16995,,,5.0,,,,,1,,
2025-04-29,20250425-20250430-6,21079700421761,10,111,微R,0,,,,,1105.0,2075.0,16025,,,5.0,,,,,1,,
2025-04-30,20250425-20250430-6,21079700421761,10,111,微R,0,,,,,1205.0,1025.0,16205,,,5.0,,,,,1,,
2025-04-25,20250425-20250430-6,21303038566518,2,99,非R,0,,,,,1220.0,225.0,7136,,,3.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,21303038566518,2,99,非R,0,,,,,1855.0,2625.0,6366,,,3.0,,,,,1,,
2025-04-27,20250425-20250430-6,21303038566518,2,99,非R,0,,,,,1265.0,50.0,7581,,,3.0,,,,,1,,
2025-04-28,20250425-20250430-6,21303038566518,2,99,非R,0,,,,,1405.0,275.0,8711,,,3.0,,,,,1,,
2025-04-29,20250425-20250430-6,21303038566518,2,99,非R,0,,,,,140.0,,8851,,,3.0,,,,,1,,
2025-04-30,20250425-20250430-6,21303038566518,2,99,非R,0,,,,,980.0,1075.0,8756,,,3.0,,,,,1,,
2025-04-25,20250425-20250430-6,13297219209883,12,130,微R,0,,,,,1470.0,1175.0,14296,,,0.0,,,1.0,1.0,1,,1.0
2025-04-26,20250425-20250430-6,13297219209883,12,130,微R,0,,,,,1570.0,1775.0,14091,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,13297219209883,12,130,微R,1,160.00,,8.33632000,,2220.0,450.0,15861,,,0.0,8.33632,1.0,,,1,1.0,
2025-04-28,20250425-20250430-6,13297219209883,12,130,微R,0,,,,,1455.0,1100.0,16216,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,13297219209883,12,130,微R,0,,,,,1170.0,1200.0,16186,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,13297219209883,12,130,微R,0,,,,,1255.0,1250.0,16191,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,13374528795361,0,95,非R,0,,,,,260.0,240.0,2214,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,13374528795361,0,95,非R,0,,,,,160.0,460.0,1914,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,13374528795361,0,95,非R,0,,,,,360.0,360.0,1914,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,13374528795361,0,95,非R,0,,,,,360.0,120.0,2154,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,13374528795361,0,95,非R,0,,,,,60.0,,2214,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,13374528795361,0,95,非R,0,,,,,260.0,360.0,2114,,,1.0,,,,,1,,
2025-04-26,20250425-20250430-6,13383118287001,13,115,非R,0,,,,,900.0,,45795,,,,,,,,1,,1.0
2025-04-25,20250425-20250430-6,13881334599139,13,112,非R,0,,,,,620.0,500.0,456,,,1.0,,,,,1,,1.0
2025-04-28,20250425-20250430-6,13881334599139,13,112,非R,0,,,,,1360.0,,1816,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,14027363457016,10,130,微R,0,,,,,1605.0,1130.0,62603,,4.0,17.0,4.0,1.0,1.0,,1,1.0,1.0
2025-04-26,20250425-20250430-6,14027363457016,10,130,微R,0,,,,,1900.0,100.0,64403,,16.0,1.0,16.0,1.0,,,1,1.0,
2025-04-27,20250425-20250430-6,14027363457016,10,130,微R,0,,,,,2120.0,25.0,66498,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,14027363457016,10,130,微R,0,,,,,1170.0,175.0,67493,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,14027363457016,10,130,微R,0,,,,,1070.0,87.0,68476,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,14027363457016,10,130,微R,0,,,,,970.0,8050.0,61396,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,14040248224094,15,130,中R,0,,,,,595.0,50.0,1039,,,11.0,,,1.0,1.0,1,,1.0
2025-04-26,20250425-20250430-6,14040248224094,15,130,中R,1,5870.00,,305.83874000,,9541.0,3790.0,6790,64.0,68.0,7.0,242.10613999999998,5.0,,,1,1.0,
2025-04-27,20250425-20250430-6,14040248224094,15,130,中R,0,,,,,1540.0,5175.0,3155,,,7.0,,,,,1,,
2025-04-28,20250425-20250430-6,14040248224094,15,130,中R,0,,,,,1155.0,4075.0,235,,,7.0,,,,,1,,
2025-04-29,20250425-20250430-6,14040248224094,15,130,中R,0,,,,,1555.0,1300.0,490,,,7.0,,,,,1,,
2025-04-30,20250425-20250430-6,14040248224094,15,130,中R,0,,,,,1270.0,1400.0,360,,,7.0,,,,,1,,
2025-04-25,20250425-20250430-6,14113262824638,14,130,大R,0,,,,,1225.0,300.0,5551,,,3.0,,,1.0,1.0,1,,1.0
2025-04-26,20250425-20250430-6,14113262824638,14,130,大R,1,5210.00,,271.45142000,,9107.0,2660.0,11998,,,3.0,246.44245999999998,5.0,,,1,1.0,
2025-04-27,20250425-20250430-6,14113262824638,14,130,大R,1,6000.00,,312.61200000,,6690.0,25.0,18663,,,3.0,312.612,1.0,,,1,1.0,
2025-04-28,20250425-20250430-6,14113262824638,14,130,大R,1,39650.00,,2065.84430000,,1920.0,15275.0,5308,,,3.0,,,,,1,,
2025-04-29,20250425-20250430-6,14113262824638,14,130,大R,1,16600.00,,864.89320000,,955.0,200.0,6063,,,3.0,,,,,1,,
2025-04-30,20250425-20250430-6,14113262824638,14,130,大R,0,,,,,1320.0,325.0,7058,,,3.0,,,,,1,,
2025-04-25,20250425-20250430-6,14186277249549,13,125,非R,0,,,,,805.0,2000.0,11115,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14186277249549,13,125,非R,0,,,,,1370.0,,12485,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,14186277249549,13,125,非R,0,,,,,500.0,,12985,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,14186277249549,13,125,非R,0,,,,,460.0,,13445,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,14186277249549,13,125,非R,0,,,,,470.0,,13915,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,14186277249549,13,125,非R,0,,,,,1430.0,6000.0,9345,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,14431090674345,0,20,未活跃,0,,,,,,,43175,,,,,,,,1,,1.0
2025-04-25,20250425-20250430-6,14744622869180,0,121,非R,0,,,,,100.0,125.0,55682,,,0.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14744622869180,0,121,非R,0,,,,,1960.0,275.0,57367,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,14744622869180,0,121,非R,0,,,,,1400.0,605.0,58162,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,14744622869180,0,121,非R,0,,,,,880.0,425.0,58617,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,14744622869180,0,121,非R,0,,,,,720.0,24300.0,35037,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,14744622869180,0,121,非R,0,,,,,780.0,25.0,35792,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,14830522362271,15,130,中R,0,,,,,1470.0,5300.0,8603,,4.0,3.0,4.0,1.0,1.0,1.0,1,1.0,1.0
2025-04-26,20250425-20250430-6,14830522362271,15,130,中R,1,11210.00,11210.00,584.06342000,584.06342000,1720.0,5700.0,4623,660.0,32.0,631.0,,,,,1,,
2025-04-27,20250425-20250430-6,14830522362271,15,130,中R,0,,,,,1720.0,899.0,5444,,248.0,383.0,,,,,1,,
2025-04-28,20250425-20250430-6,14830522362271,15,130,中R,0,,,,,1820.0,6075.0,1189,,16.0,367.0,,,,,1,,
2025-04-29,20250425-20250430-6,14830522362271,15,130,中R,0,,,,,1300.0,279.0,2210,,,367.0,,,,,1,,
2025-04-30,20250425-20250430-6,14830522362271,15,130,中R,0,,,,,2092.0,250.0,4052,,22.0,345.0,,,,,1,,
2025-04-25,20250425-20250430-6,14907831589027,1,119,非R,0,,,,,510.0,,65660,,,0.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14907831589027,1,119,非R,0,,,,,760.0,1000.0,65420,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,14907831589027,1,119,非R,0,,,,,1010.0,5000.0,61430,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,14907831589027,1,119,非R,0,,,,,410.0,,61840,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,14907831589027,1,119,非R,0,,,,,410.0,,62250,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,14907831589027,1,119,非R,0,,,,,810.0,,63060,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,15028090823512,2,126,非R,0,,,,,1310.0,1700.0,27310,,4.0,3.0,4.0,1.0,1.0,,1,1.0,1.0
2025-04-26,20250425-20250430-6,15028090823512,2,126,非R,0,,,,,1160.0,1225.0,27245,,,3.0,,,,,1,,
2025-04-27,20250425-20250430-6,15028090823512,2,126,非R,0,,,,,1260.0,450.0,28055,,,3.0,,,,,1,,
2025-04-28,20250425-20250430-6,15028090823512,2,126,非R,0,,,,,1520.0,1900.0,27675,,,3.0,,,,,1,,
2025-04-29,20250425-20250430-6,15028090823512,2,126,非R,0,,,,,950.0,675.0,27950,,,3.0,,,,,1,,
2025-04-30,20250425-20250430-6,15028090823512,2,126,非R,0,,,,,1145.0,375.0,28720,,,3.0,,,,,1,,
2025-04-26,20250425-20250430-6,15040975628661,2,97,非R,0,,,,,860.0,500.0,1643,,,21.0,,,,,1,,1.0
2025-04-27,20250425-20250430-6,15040975628661,2,97,非R,0,,,,,610.0,500.0,1753,,,21.0,,,,,1,,
2025-04-28,20250425-20250430-6,15040975628661,2,97,非R,0,,,,,560.0,1000.0,1313,,,21.0,,,,,1,,
2025-04-29,20250425-20250430-6,15040975628661,2,97,非R,0,,,,,360.0,1000.0,673,,,21.0,,,,,1,,
2025-04-30,20250425-20250430-6,15040975628661,2,97,非R,0,,,,,360.0,500.0,533,,,21.0,,,,,1,,
2025-04-25,20250425-20250430-6,15182709528241,11,128,非R,0,,,,,220.0,,105177,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,15182709528241,11,128,非R,0,,,,,1460.0,225.0,106412,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,15182709528241,11,128,非R,0,,,,,1245.0,75.0,107582,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,15182709528241,11,128,非R,0,,,,,1060.0,25.0,108617,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,15182709528241,11,128,非R,0,,,,,120.0,,108737,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,15208479253877,0,129,非R,0,,,,,495.0,1000.0,3977,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,15208479253877,0,129,非R,0,,,,,1645.0,5590.0,32,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,15208479253877,0,129,非R,0,,,,,1545.0,25.0,1552,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,15208479253877,0,129,非R,0,,,,,920.0,150.0,2322,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,15208479253877,0,129,非R,0,,,,,750.0,150.0,2922,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,15208479253877,0,129,非R,0,,,,,720.0,,3642,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,15547782170248,1,115,非R,0,,,,,440.0,599.0,474,,,0.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,15547782170248,1,115,非R,0,,,,,610.0,225.0,849,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,15547782170248,1,115,非R,0,,,,,720.0,50.0,1519,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,15547782170248,1,115,非R,0,,,,,150.0,25.0,1644,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,15547782170248,1,115,非R,0,,,,,920.0,1450.0,1114,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,15547782170248,1,115,非R,0,,,,,780.0,1060.0,834,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,15637976137823,9,127,微R,0,,,,,420.0,,3432,,,0.0,,,1.0,1.0,1,,1.0
2025-04-26,20250425-20250430-6,15637976137823,9,127,微R,0,,,,,860.0,2000.0,2292,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,15637976137823,9,127,微R,0,,,,,1605.0,,3897,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,15637976137823,9,127,微R,1,160.00,,8.33632000,,970.0,1000.0,3867,,,0.0,8.33632,1.0,,,1,1.0,
2025-04-29,20250425-20250430-6,15637976137823,9,127,微R,0,,,,,505.0,1000.0,3372,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,15637976137823,9,127,微R,0,,,,,620.0,1000.0,2992,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,15706695671695,10,130,中R,0,,,,,1295.0,3700.0,1417,,,1.0,,,,1.0,1,,1.0
2025-04-26,20250425-20250430-6,15706695671695,10,130,中R,1,1950.00,,101.59890000,,2425.0,3625.0,217,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,15706695671695,10,130,中R,0,,,,,1420.0,300.0,1337,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,15706695671695,10,130,中R,0,,,,,820.0,50.0,2107,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,15706695671695,10,130,中R,0,,,,,970.0,100.0,2977,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,15706695671695,10,130,中R,0,,,,,820.0,,3797,,,1.0,,,,,1,,
2025-04-26,20250425-20250430-6,15762530378761,0,104,非R,0,,,,,960.0,360.0,28984,,,3.0,,,,,1,,1.0
2025-04-30,20250425-20250430-6,15762530378761,0,104,非R,0,,,,,1120.0,,30104,,,3.0,,,,,1,,
2025-04-25,20250425-20250430-6,16054588234159,1,102,非R,0,,,,,220.0,,2591,,,5.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,16054588234159,1,102,非R,0,,,,,760.0,,3351,,,5.0,,,,,1,,
2025-04-27,20250425-20250430-6,16054588234159,1,102,非R,0,,,,,260.0,100.0,3511,,,5.0,,,,,1,,
