month,channel,item_id,item_name,item_add,core_cost
2024-05-01,800001,3-15308,张飞碎片,3829,11701.44
2024-05-01,800001,5-404,勇气徽章,16154,104938.62
2024-05-01,800001,2-10403,力量皮靴,197383,223524.51000000004
2024-05-01,800001,3-15402,贝多芬碎片,28814,33295.54
2024-05-01,800001,2-2040805,白金皮靴,143,1666.3399999999997
2024-05-01,800001,2-1020604,白银铠甲,3731,17723.4
2024-05-01,800001,2-1040600,白银战靴,14733,68604.36000000003
2024-05-01,800001,2-2010800,白金匕首,641,8299.74
2024-05-01,800001,3-1460201,但丁元素体碎片,1800,4361.870000000001
2024-05-01,800001,2-2040503,寒铁长靴,8493,24134.47
2024-05-01,800001,2-20203,理性外套,198149,224613.81
2024-05-01,800001,2-3010704,黄金法杖,1146,8030.920000000001
2024-05-01,800001,2-3030803,白金项链,161,2432.3999999999996
2024-05-01,800001,2-2040705,黄金皮靴,1097,8070.469999999999
2024-05-01,800001,2-20101,初心者匕首,171436,33922.369999999995
2024-05-01,800001,3-14309,本多忠胜天命碎片,96069,200029.31999999998
2024-05-01,800001,3-1460401,伊达政宗元素体碎片,49000,909182.0199999998
2024-05-01,800001,2-3040706,黄金长靴,1127,8454.980000000001
2024-05-01,800001,3-4108,阿瑞斯碎片,107400,99218.48999999999
2024-05-01,800001,2-10302,忍耐护腕,158519,92615.57
2024-05-01,800001,2-2020600,白银外套,14599,69942.35
2024-05-01,800001,2-3040803,白金长靴,178,2497.8800000000006
2024-05-01,800001,2-2010502,寒铁匕首,8620,23209.420000000002
2024-05-01,800001,2-3020404,精力长袍,17746,33406.37
2024-05-01,800001,2-1030505,寒铁护腕,8424,23681.809999999998
2024-05-01,800001,2-2030800,白金指环,662,8668.740000000002
2024-05-01,800001,3-2202,修普诺斯碎片,6694500,128334.79999999999
2024-05-01,800001,3-4213,叶卡捷琳娜碎片,115400,102551.5
2024-05-01,800001,5-503,疾风徽章,1854,17180.120000000003
2024-05-01,800001,2-2020405,灵动外套,18076,34240.780000000006
2024-05-01,800001,2-2020803,白金外套,160,1679.2599999999998
2024-05-01,800001,2-1030703,黄金护腕,1064,9162.87
2024-05-01,800001,3-1560101,吕布元素体碎片,2000,7589.25
2024-05-01,800001,2-2030801,白金指环,139,1552.4600000000003
2024-05-01,800001,2-1040404,金刚皮靴,18370,34549.070000000014
2024-05-01,800001,2-3040505,寒铁布靴,8503,23679.780000000002
2024-05-01,800001,2-1040500,寒铁皮靴,34034,95404.03000000001
2024-05-01,800001,2-3020704,黄金长袍,1114,8492.279999999999
2024-05-01,800001,2-1040706,黄金战靴,1127,8694.389999999998
2024-05-01,800001,2-3040700,黄金长靴,4647,34640.34
2024-05-01,800001,5-604,勇气徽章,1148,194069.28
2024-05-01,800001,2-3030701,黄金项链,1093,8195.11
2024-05-01,800001,5-409,集中徽章,15793,103204.50999999998
2024-05-01,800001,2-1040603,白银战靴,3673,16596.42
2024-05-01,800001,3-15105,伊织萌天命碎片,24390,34311.18
2024-05-01,800001,2-3040804,白金长靴,177,2401.8399999999997
2024-05-01,800001,2-2010505,寒铁匕首,8560,24721.52999999999
2024-05-01,800001,2-3020802,白金长袍,154,1812.7499999999998
2024-05-01,800001,2-1020905,秘银铠甲,69,22863.870000000003
2024-05-01,800001,2-1010602,白银战斧,3625,17131.06
2024-05-01,800001,3-4408,屋大维碎片,179700,341595.29000000004
2024-05-01,800001,5-407,狂气徽章,15956,101082.23
2024-05-01,800001,3-14101,赵云天命碎片,48390,53045.84
2024-05-01,800001,2-1030802,白金护腕,163,1948.36
2024-05-01,800001,2-3040604,白银长靴,3590,16913.24
