month,channel,item_id,item_name,item_add,core_cost,item_cost,item_price
2024-05-01,800001,1-1624,3.5周年小游戏入场券,30606,266872.87,28056,800.0
2024-05-01,800001,1-1519,海洋之羽,511279,215628.18999999997,508645,40.0
2024-05-01,800001,1-2520,暗系自选红装备（敏捷）,17,24911.35,16,25000.0
2024-05-01,800001,1-11071,育成心得,389625446,2384751.1700000004,323831800,1.0
2024-05-01,800001,1-9118,射箭补给包I,414,1928.55,414,500.0
2024-05-01,800001,1-1561,闪亮之星祈愿券,308338,888244.0299999999,325677,300.0
2024-05-01,800001,1-1545,绯红精铁,13017145,3671851.4999999995,6817500,50.0
2024-05-01,800001,1-1113,招募券,698912,1755495.9700000002,658696,270.0
2024-05-01,800001,1-2102,红色衣服自选包,100,14690.7,78,25000.0
2024-05-01,800001,1-2569,高级笔记自选包2,7640,141692.25000000003,6955,1200.0
2024-05-01,800001,1-2532,四元素巨龙自选包,455,570133.3999999999,450,80000.0
2024-05-01,800001,1-2502,猎人养成自选包,10930,17694.639999999996,8426,200.0
2024-05-01,800001,1-2568,初级笔记自选包2,8087,173297.44,7465,1200.0
2024-05-01,800001,1-2591,苍流碎片自选包A,47010,92716.5,29121,200.0
2024-05-01,800001,1-1605,3周年对决券,1,6.18,,100.0
2024-05-01,800001,1-1526,契约卡片,83716,208399.9,87320,250.0
2024-05-01,800001,1-11065,圣之种,800,2971.33,520,400.0
2024-05-01,800001,1-1601,忘我之书,308461,215001.85999999996,84572,100.0
2024-05-01,800001,1-1138,私人信件,57056689,3964324.0500000003,27961258,10.0
2024-05-01,800001,1-11051,龙颈之玉,286934,180370.36000000002,251032,100.0
2024-05-01,800001,1-1577,夺命飞弹,500,41977.880000000005,497,3000.0
2024-05-01,800001,1-1401,1小时潜力水晶,14589,2983.939999999999,13378,30.0
2024-05-01,800001,1-2527,四元素羽毛自选包,169500,38618.3,105727,40.0
2024-05-01,800001,1-12036,暗裔龙,54,103319.53,55,160000.0
2024-05-01,800001,1-2545,相遇养成自选包,3078,11689.35,2766,450.0
2024-05-01,800001,1-1549,悬赏单,11,517.27,9,1145.833333
2024-05-01,800001,1-1560,心愿祈愿券,296396,747868.8799999997,287534,300.0
2024-05-01,800001,1-9133,连连看补给包IV,31,2538.65,31,3280.0
2024-05-01,800001,1-4204,初次的约会,1,420.85,,12800.0
2024-05-01,800001,1-1132,初级挑战券,54215,41191.060000000005,9644,100.0
2024-05-01,800001,1-2576,振金装备自选包,1296,99886.41999999995,1183,7500.0
2024-05-01,800001,1-9162,王者争夺战礼包I,1179,2951.939999999997,1179,300.0
2024-05-01,800001,1-2567,相遇招募自选包2,3473,32511.570000000003,3273,1000.0
2024-05-01,800001,1-2535,装备材料自选包,33477,98328.46999999997,23530,500.0
2024-05-01,800001,1-4205,夜樱下的温泉美人,2,283.4,2,12800.0
2024-05-01,800001,1-1559,龙的心脏,17565,137449.56,10760,1000.0
2024-05-01,800001,1-4305,不胜酒力的醉美人,2,653.89,1,12800.0
2024-05-01,800001,1-1547,普通挑战券,16480,16990.50999999999,5668,104.1666667
2024-05-01,800001,1-2562,光暗羽毛自选包3,7200,23949.220000000005,4013,200.0
2024-05-01,800001,1-9121,射箭补给包IV,9,740.0,9,3280.0
2024-05-01,800001,1-1117,扭蛋币,428038,898364.5800000001,383488,300.0
2024-05-01,800001,1-2565,星辉自选包2,4146,10528.470000000001,2168,240.0
2024-05-01,800001,1-1609,魔力晶石,109879090,718526.5799999997,85285900,1.0
2024-05-01,800001,1-1557,圣露,9924,22110.52,9025,300.0
2024-05-01,800001,1-1539,红绳,489465,213642.4200000001,642910,39.25376489
2024-05-01,800001,1-1130,光元素宝石,47502,22232.8,42305,100.0
2024-05-01,800001,1-1114,元素招募券,37788,164308.64,19517,540.0
2024-05-01,800001,1-12046,九头领主龙,7,27963.290000000005,8,320000.0
2024-05-01,800001,1-12043,火蜥领主龙,16,21719.32,16,160000.0
2024-05-01,800001,1-1527,光暗招募应援券,43316,757237.5600000002,5655,2500.0
2024-05-01,800001,1-4302,赤裸裸的潜入者,1,420.85,,12800.0
2024-05-01,800001,1-1515,天命圣水,1479524800,4099312.0199999996,1513749440,0.3
2024-05-01,800001,1-2516,光系自选红装备（力量）,46,7111.379999999999,44,25000.0
2024-05-01,800001,1-2103,红色饰品自选包,105,8716.6,83,25000.0
2024-05-01,800001,1-2571,光暗亚龙自选包,117,12751.170000000002,116,10000.0
2024-05-01,800001,1-1139,占卜卡,87716,424417.19,77411,500.0
2024-05-01,800001,1-12032,冰霜龙,422,281713.26999999996,401,80000.0
2024-05-01,800001,1-1118,星芒结晶,5370,72607.41999999998,4539,2000.0
2024-05-01,800001,1-12034,凤羽龙,98,77136.07999999999,98,80000.0
2024-05-01,800001,1-9126,娃娃机补给包I,385,1733.69,385,500.0
2024-05-01,800001,1-1553,洛阳铲,242425,262921.6,224119,180.0
2024-05-01,800001,1-1520,火焰之羽,499461,184501.23999999996,441460,40.0
2024-05-01,800001,1-2503,资源自选包1,22467,82914.36999999997,14362,500.0
2024-05-01,800001,1-9140,守护活力包|V,219,5845.84,219,2000.0
2024-05-01,800001,1-12026,暗龙,50,4329.09,50,10000.0
2024-05-01,800001,1-2570,调和圣殿养成自选包,20345,101295.80999999995,15625,500.0
2024-05-01,800001,1-1576,不灭魂器,169,4158.559999999999,157,1500.0
2024-05-01,800001,1-12045,白银领主龙,5,10121.16,5,320000.0
2024-05-01,800001,1-12021,地龙,2264,113222.87999999999,2325,10000.0
2024-05-01,800001,1-2001,四种族SSR猎人自选包,41,8261.099999999999,31,10000.0
2024-05-01,800001,1-1618,温泉游戏币,7,0.8,,100.0
2024-05-01,800001,1-12041,古岩领主龙,7,22840.05,6,160000.0
2024-05-01,800001,1-15023,拨开乌云迎接阳光,1729,90503.64999999994,1462,6400.0
2024-05-01,800001,1-9169,王者决胜战礼包IV,250,47820.8,250,5000.0
2024-05-01,800001,1-1571,海洋之泪,28339,4871.4999999999945,24791,30.0
2024-05-01,800001,1-9167,王者决胜战礼包II,25,1456.5700000000002,25,2500.0
2024-05-01,800001,1-2579,火三角碎片自选,480,474.90000000000003,11698,200.0
2024-05-01,800001,1-9130,连连看补给包I,607,3165.5399999999995,607,500.0
2024-05-01,800001,1-1504,圣能结晶,3048453612,24625597.569999997,2409339960,1.0
2024-05-01,800001,1-1534,骰子,82616,80767.07,82605,115.19
2024-05-01,800001,1-1116,高级精钢,928421,969833.62,858722,150.0
2024-05-01,800001,1-1119,概率UP招募券,74609,250620.67,54803,300.0
2024-05-01,800001,1-1122,猎龙精魄,11577314,191144.60000000003,11162966,2.4
2024-05-01,800001,1-2542,初级手册自选包,131,20010.82,90,10000.0
2024-05-01,800001,1-2530,资源自选包6,84456,288409.05000000005,62605,500.0
2024-05-01,800001,1-1129,风元素宝石,114501,66790.49,110440,100.0
2024-05-01,800001,1-1536,光暗天命祈愿券,1785,17527.510000000002,4240,500.0
2024-05-01,800001,1-2101,红色武器自选包,186,19513.210000000003,172,25000.0
2024-05-01,800001,1-12024,风龙,489,25788.17,501,10000.0
2024-05-01,800001,1-1570,天空之羽,37636,6066.109999999998,30802,30.0
2024-05-01,800001,1-9174,国战礼包I,865,7983.149999999996,865,1500.0
2024-05-01,800001,1-1509,天命祈愿券,489308,3031960.8099999996,468942,300.0
2024-05-01,800001,1-2504,资源自选包2,18431,58561.24999999999,12967,500.0
2024-05-01,800001,1-9168,王者决胜战礼包III,208,11104.64,208,3000.0
2024-05-01,800001,1-1592,气球,3,117.22,10,800.0
2024-05-01,800001,1-1303,6小时历练值,306607,229579.19,273344,120.0
2024-05-01,800001,1-1543,天命乐章,768728089,2858996.97,656531800,0.5
2024-05-01,800001,1-2501,元素宝石自选包,1527504,1950842.6200000006,1357929,100.0
2024-05-01,800001,1-4202,元气的圣诞老人,1,420.85,,12800.0
2024-05-01,800001,1-1551,金钥匙,672,12330.340000000002,635,3000.0
2024-05-01,800001,1-9177,国战礼包IV,16,3248.0999999999995,16,5000.0
2024-05-01,800001,1-12014,双足飞龙-风,260,4122.85,270,2000.0
2024-05-01,800001,1-2533,六元素巨龙自选包,149,278988.0500000001,128,160000.0
2024-05-01,800001,1-9138,守护活力包||,597,2016.7500000000007,597,350.0
2024-05-01,800001,1-1616,2023圣诞节游戏币,12,7.28,25,800.0
2024-05-01,800001,1-1403,6小时潜力水晶,651142,743604.5300000003,530438,180.0
2024-05-01,800001,1-12033,红炎龙,182,161120.66,184,80000.0
2024-05-01,800001,1-441004,半兵卫的贺词,2,716.62,1,12800.0
2024-05-01,800001,1-9137,守护活力包|,4078,0.0,4078,0.0
2024-05-01,800001,1-1518,大地之羽,464848,170811.99999999997,285785,40.0
2024-05-01,800001,1-2526,红色装备自选包（光暗）,118,234670.56,134,25000.0
2024-05-01,800001,1-2507,资源自选包,20720,80118.55,16296,550.0
2024-05-01,800001,1-1619,情人节游戏币,17,204.49999999999997,,800.0
2024-05-01,800001,1-9119,射箭补给包II,49,1119.1200000000001,49,1460.0
2024-05-01,800001,1-2560,自选红装备（智力）,2,2536.31,1,25000.0
2024-05-01,800001,1-2519,暗系自选红装备（力量）,21,8246.3,20,25000.0
2024-05-01,800001,1-1607,万圣节糖果,90,3.54,,8.0
2024-05-01,800001,1-1204,24小时塔拉币,372893,348126.01,312311,120.0
2024-05-01,800001,1-1124,普通强化石,2881999,720414.4900000002,1937785,20.0
2024-05-01,800001,1-1123,猎龙精魂,12289833,235048.35000000038,11961332,2.8
2024-05-01,800001,1-1304,24小时历练值,4503,25726.199999999997,3194,480.0
2024-05-01,800001,1-1535,万能骰子,9668,7399.560000000003,9678,115.19
2024-05-01,800001,1-8001,四元素羽毛宝箱,1782955,447502.76000000007,1595789,40.0
2024-05-01,800001,1-1127,水元素宝石,648462,1791459.3099999996,614745,100.0
2024-05-01,800001,1-1538,练习用箭矢,138732,89452.65999999997,127756,70.0
2024-05-01,800001,1-2577,六元素羽毛自选包,4900,880.75,2900,80.0
2024-05-01,800001,1-2534,招募道具自选包2,14589,33972.159999999996,10984,500.0
2024-05-01,800001,1-1625,3.5周年对决券,24018,17901.110000000004,22962,100.0
2024-05-01,800001,1-1525,招募应援券,55787,589212.26,10614,1500.0
2024-05-01,800001,1-9124,航海补给包III,42,1582.76,42,1780.0
2024-05-01,800001,1-11061,岩之种,15000,15593.2,14400,200.0
2024-05-01,800001,1-1125,高级强化石,1786605,1284801.14,1351766,60.0
2024-05-01,800001,1-2543,初级笔记自选包,3600,11784.92,1865,300.0
2024-05-01,800001,1-9139,守护活力包|||,367,4075.0499999999984,367,1000.0
2024-05-01,800001,1-9122,航海补给包I,406,2270.2400000000002,406,500.0
2024-05-01,800001,1-1622,樱花祭小游戏入场券,211,334.04,65,100.0
2024-05-01,800001,1-9159,自选礼包,606,6568.330000000001,607,1020.0
2024-05-01,800001,1-9166,王者决胜战礼包I,143,3277.5700000000006,143,1500.0
2024-05-01,800001,1-2304,自选装备（紫+）,27,512.79,19,750.0
2024-05-01,800001,1-1128,火元素宝石,456396,649733.2799999999,464990,100.0
2024-05-01,800001,1-421104,全力应援的啦啦队少女,1,73.01,,12800.0
2024-05-01,800001,1-530305,兔女郎的圣诞礼物,1,1338.73,3,12800.0
2024-05-01,800001,1-9175,国战礼包II,100,3808.1399999999994,100,2500.0
2024-05-01,800001,1-11066,冥之种,1440,6086.010000000001,1200,400.0
2024-05-01,800001,1-2518,光系自选红装备（智力）,23,2213.2799999999997,23,25000.0
2024-05-01,800001,1-1511,龙眼石,100487110,631034.14,97204052,1.0
2024-05-01,800001,1-1597,使魔契约雕像抽奖券,2119,5886.170000000001,2080,300.0
2024-05-01,800001,1-1613,跳跳大闯关入场券,2,0.39,6,800.0
2024-05-01,800001,1-2574,六元素领主龙自选包,11,35367.1,11,320000.0
2024-05-01,800001,1-8006,随机巨龙宝箱II,11,4705.84,10,80000.0
2024-05-01,800001,1-9176,国战礼包III,32,1960.3799999999997,32,3000.0
2024-05-01,800001,1-1600,无念之书,828017,315782.7599999999,239901,50.0
2024-05-01,800001,1-1516,天命宝珠,293078492,2295556.870000001,301052210,1.0
2024-05-01,800001,1-12044,羽蛇领主龙,4,8572.5,4,160000.0
2024-05-01,800001,1-1552,银钥匙,5193,32357.079999999987,5261,800.0
2024-05-01,800001,1-1556,美味便当,7438,35810.85999999998,4718,560.0
2024-05-01,800001,1-9163,王者争夺战礼包II,26,327.28,26,1000.0
2024-05-01,800001,1-1522,光明之羽,11716,9659.4,5725,80.0
2024-05-01,800001,1-2302,自选装备（橙+）,27,1215.27,18,1950.0
2024-05-01,800001,1-9170,自选礼包,3,81.05000000000001,2,3300.0
2024-05-01,800001,1-1135,星沙,9346165,213475.4300000001,5445322,3.0
2024-05-01,800001,1-16001,来自叶卡捷琳娜的信件,1,0.0,,6400.0
2024-05-01,800001,1-9120,射箭补给包III,35,1365.74,35,1780.0
2024-05-01,800001,1-2521,暗系自选红装备（智力）,8,3480.6799999999994,9,25000.0
2024-05-01,800001,1-1147,限定招募券,305,5471.530000000001,305,300.0
2024-05-01,800001,1-1603,极意竞技入场卷,43739,30543.440000000002,8538,100.0
2024-05-01,800001,1-1115,普通精钢,30390407,593569.32,21640580,3.0
2024-05-01,800001,1-12011,双足飞龙-地,741,11222.000000000002,599,2000.0
2024-05-01,800001,1-9165,王者争夺战礼包IV,79,3620.66,79,4500.0
2024-05-01,800001,1-1599,静心之书,1388269,190439.12000000005,519557,20.0
2024-05-01,800001,1-2573,四元素领主龙自选包,37,52496.84,29,160000.0
2024-05-01,800001,1-2104,红色鞋子自选包,180,16226.54,162,25000.0
2024-05-01,800001,1-1202,2小时塔拉币,1447537,117755.72000000002,1160772,10.0
2024-05-01,800001,1-4201,海边的准备运动！,1,273.0,,12800.0
2024-05-01,800001,1-9131,连连看补给包II,110,4005.16,110,1460.0
2024-05-01,800001,1-4000,誓约之戒,1,434.37,1,12800.0
2024-05-01,800001,1-1302,2小时历练值,110744,56537.659999999996,124775,40.0
2024-05-01,800001,1-1528,战宠卡池券,84864,237591.77,82369,300.0
2024-05-01,800001,1-2517,光系自选红装备（敏捷）,19,3063.05,5,25000.0
2024-05-01,800001,1-2301,红装备自选,4945,4983708.79,3200,25000.0
2024-05-01,800001,1-1573,元素魔方,72,454.56,,450.0
2024-05-01,800001,1-1544,英雄之证,263052,739864.4600000001,249920,500.0
2024-05-01,800001,1-1501,光暗特邀券,41693,248412.72000000003,22300,500.0
2024-05-01,800001,1-1587,2023樱花券,1,15.5,2,200.0
2024-05-01,800001,1-9129,娃娃机补给包IV,9,1087.94,9,3280.0
2024-05-01,800001,1-12012,双足飞龙-水,1600,22193.08999999999,1371,2000.0
2024-05-01,800001,1-1402,2小时潜力水晶,282232,184067.16999999998,251590,60.0
2024-05-01,800001,1-4105,夏日的亲密距离,1,273.0,,12800.0
2024-05-01,800001,1-1203,6小时塔拉币,157619,38877.29999999999,108645,30.0
2024-05-01,800001,1-1620,情人节鲜花,150,198.93,175,100.0
2024-05-01,800001,1-1201,1小时塔拉币,2046776,79416.09999999995,1223254,5.0
2024-05-01,800001,1-1120,高级才能符文,1300451,511412.47000000003,956090,40.0
2024-05-01,800001,1-2525,资源自选包5,188099,655864.1699999998,140461,500.0
2024-05-01,800001,1-1623,治疗药水,2154,15151.689999999995,2140,750.0
2024-05-01,800001,1-1148,星霜结晶,529586512,0.0,197913220,0.0
2024-05-01,800001,1-1524,晶矿入场券,22,13.459999999999999,22,100.0
2024-05-01,800001,1-1133,高级挑战券,7039,7523.880000000001,1940,100.0
2024-05-01,800001,1-4101,新年的老家帮忙,1,420.85,,12800.0
2024-05-01,800001,1-1126,地元素宝石,85949,73822.25999999998,81340,100.0
2024-05-01,800001,1-9125,航海补给包IV,14,1491.16,14,3280.0
2024-05-01,800001,1-9128,娃娃机补给包III,36,1617.9699999999998,36,1780.0
2024-05-01,800001,1-1584,王者之锤,80520,81993.95999999996,66252,150.0
2024-05-01,800001,1-11063,炎之种,6400,11097.85,6120,200.0
2024-05-01,800001,1-2566,月光自选包2,4616,18390.33,4414,500.0
2024-05-01,800001,1-1533,娃娃机游戏币,63068,72685.3,63474,140.201
2024-05-01,800001,1-1512,锦标赛挑战券,3913,2239.56,3576,86.0
2024-05-01,800001,1-1521,飓风之羽,422248,143350.6,237165,40.0
2024-05-01,800001,1-2506,资源自选包4,4798,19059.609999999997,3823,500.0
2024-05-01,800001,1-1575,还魂人偶,1810,4995.169999999998,422,300.0
2024-05-01,800002,1-1575,还魂人偶,2965,9431.87,637,300.0
2024-05-01,800002,1-1138,私人信件,98415502,6941548.420000001,46210999,10.0
2024-05-01,800002,1-1538,练习用箭矢,231740,143593.0800000001,213683,70.0
2024-05-01,800002,1-11081,金色朝露,116898322,3631459.169999999,105190890,5.0
2024-05-01,800002,1-1125,高级强化石,2724356,2093312.9099999988,2071882,60.0
2024-05-01,800002,1-440904,片刻小憩,2,1601.38,2,12800.0
2024-05-01,800002,1-1302,2小时历练值,180174,91471.43999999999,228275,40.0
2024-05-01,800002,1-2591,苍流碎片自选包A,64350,125564.27000000003,37748,200.0
2024-05-01,800002,1-1402,2小时潜力水晶,477373,320466.50000000006,453798,60.0
2024-05-01,800002,1-12013,双足飞龙-火,506,7918.34,678,2000.0
2024-05-01,800002,1-2571,光暗亚龙自选包,155,20301.05,159,10000.0
2024-05-01,800002,1-1131,暗元素宝石,75339,48945.03999999999,67270,100.0
2024-05-01,800002,1-2577,六元素羽毛自选包,6300,3965.87,4395,80.0
2024-05-01,800002,1-1591,2023运动券,8,18.7,8,200.0
2024-05-01,800002,1-1132,初级挑战券,89429,66662.00000000003,21432,100.0
2024-05-01,800002,1-2568,初级笔记自选包2,11477,246570.13000000006,10269,1200.0
2024-05-01,800002,1-11065,圣之种,1800,4074.99,1120,400.0
2024-05-01,800002,1-9132,连连看补给包III,161,5953.3099999999995,161,1780.0
2024-05-01,800002,1-12024,风龙,615,37899.51999999999,625,10000.0
2024-05-01,800002,1-2569,高级笔记自选包2,12513,217079.53000000003,10217,1200.0
2024-05-01,800002,1-1594,2023防晒乳,425,0.0,235,8.0
2024-05-01,800002,1-1556,美味便当,12338,59814.50000000003,7241,560.0
2024-05-01,800002,1-12034,凤羽龙,118,84133.33000000002,114,80000.0
2024-05-01,800002,1-1619,情人节游戏币,79,1015.59,,800.0
2024-05-01,800002,1-1122,猎龙精魄,18442771,297715.24000000005,17687886,2.4
2024-05-01,800002,1-1571,海洋之泪,45543,8469.250000000005,40489,30.0
2024-05-01,800002,1-1548,英雄挑战券,3378,44616.439999999995,2513,520.8333333
2024-05-01,800002,1-9126,娃娃机补给包I,404,1889.73,404,500.0
2024-05-01,800002,1-1202,2小时塔拉币,2383068,191079.4700000001,1908023,10.0
2024-05-01,800002,1-1120,高级才能符文,1908939,789156.7600000002,1372519,40.0
2024-05-01,800002,1-1137,初级才能符文,3795140,935555.7900000004,1010031,20.0
2024-05-01,800002,1-2520,暗系自选红装备（敏捷）,34,28385.87,29,25000.0
2024-05-01,800002,1-1129,风元素宝石,221907,133943.15999999997,213575,100.0
2024-05-01,800002,1-1559,龙的心脏,29355,260437.32999999993,17525,1000.0
2024-05-01,800002,1-1401,1小时潜力水晶,19609,3865.23,19256,30.0
2024-05-01,800002,1-9169,王者决胜战礼包IV,500,61448.59000000001,500,5000.0
2024-05-01,800002,1-12021,地龙,3276,167708.16000000003,3371,10000.0
2024-05-01,800002,1-530305,兔女郎的圣诞礼物,6,4934.4400000000005,5,12800.0
2024-05-01,800002,1-2574,六元素领主龙自选包,24,94759.88999999998,23,320000.0
2024-05-01,800002,1-1516,天命宝珠,482168800,3833660.8500000006,493626090,1.0
2024-05-01,800002,1-2516,光系自选红装备（力量）,92,20039.24,85,25000.0
2024-05-01,800002,1-4205,夜樱下的温泉美人,1,167.73,1,12800.0
2024-05-01,800002,1-1121,中级才能符文,2731396,1372216.9900000002,1420997,40.0
2024-05-01,800002,1-1203,6小时塔拉币,273795,64579.20999999997,199671,30.0
2024-05-01,800002,1-2542,初级手册自选包,205,25838.669999999995,164,10000.0
2024-05-01,800002,1-1590,跳一跳入场券,3,193.49,,800.0
2024-05-01,800002,1-1597,使魔契约雕像抽奖券,3171,7115.590000000005,2805,300.0
2024-05-01,800002,1-2001,四种族SSR猎人自选包,76,19658.589999999997,55,10000.0
2024-05-01,800002,1-2101,红色武器自选包,247,40520.079999999994,217,25000.0
2024-05-01,800002,1-11064,岚之种,2800,2549.9800000000005,3400,200.0
2024-05-01,800002,1-9131,连连看补给包II,171,4687.500000000001,171,1460.0
2024-05-01,800002,1-2517,光系自选红装备（敏捷）,21,8728.259999999998,21,25000.0
2024-05-01,800002,1-1573,元素魔方,24,113.65,21,450.0
2024-05-01,800002,1-1558,圣石,23026,67348.50999999998,21296,300.0
2024-05-01,800002,1-1561,闪亮之星祈愿券,470547,1248460.7400000005,502181,300.0
2024-05-01,800002,1-2510,专属装备养成自选包,1564,4311.209999999999,1398,500.0
2024-05-01,800002,1-1560,心愿祈愿券,480496,1201349.4299999997,466093,300.0
2024-05-01,800002,1-9163,王者争夺战礼包II,38,474.66999999999996,38,1000.0
2024-05-01,800002,1-1622,樱花祭小游戏入场券,559,1203.19,171,100.0
2024-05-01,800002,1-2566,月光自选包2,6528,31425.389999999992,5507,500.0
2024-05-01,800002,1-12014,双足飞龙-风,399,6753.490000000001,469,2000.0
2024-05-01,800002,1-1577,夺命飞弹,934,56596.130000000005,933,3000.0
2024-05-01,800002,1-1114,元素招募券,62920,260178.9,34089,540.0
2024-05-01,800002,1-2536,资源自选包7,108043,617259.2000000001,91212,500.0
2024-05-01,800002,1-9133,连连看补给包IV,41,3473.6899999999996,41,3280.0
2024-05-01,800002,1-4404,樱花纷飞时节的少女,1,221.57,1,12800.0
2024-05-01,800002,1-12011,双足飞龙-地,1373,19256.32,1138,2000.0
2024-05-01,800002,1-2304,自选装备（紫+）,42,924.4200000000001,32,750.0
2024-05-01,800002,1-1524,晶矿入场券,35,43.76,32,100.0
2024-05-01,800002,1-1520,火焰之羽,751902,263219.07999999996,618550,40.0
2024-05-01,800002,1-1533,娃娃机游戏币,102680,120739.75000000006,102775,140.201
2024-05-01,800002,1-1534,骰子,136907,131808.04000000004,137156,115.19
2024-05-01,800002,1-2519,暗系自选红装备（力量）,36,9062.86,39,25000.0
2024-05-01,800002,1-1301,1小时历练值,59765,13175.509999999991,46348,20.0
2024-05-01,800002,1-9125,航海补给包IV,4,520.42,4,3280.0
2024-05-01,800002,1-9124,航海补给包III,51,1792.2800000000002,51,1780.0
2024-05-01,800002,1-1574,龙血精华,794,4848.809999999999,673,450.0
2024-05-01,800002,1-441004,半兵卫的贺词,5,2664.33,4,12800.0
2024-05-01,800002,1-8005,随机巨龙宝箱I,1385,71389.70000000003,1445,10000.0
2024-05-01,800002,1-1515,天命圣水,2511752430,7051890.469999994,2482040950,0.3
2024-05-01,800002,1-1620,情人节鲜花,2625,3812.2699999999995,,100.0
2024-05-01,800002,1-1609,魔力晶石,161384330,1091212.1400000008,121750500,1.0
2024-05-01,800002,1-2507,资源自选包,29785,116687.70000000003,23770,550.0
2024-05-01,800002,1-1603,极意竞技入场卷,70532,47132.85000000004,16216,100.0
2024-05-01,800002,1-1111,潜力水晶,5396207385,25757964.11,4730096630,0.8
2024-05-01,800002,1-12025,光龙,95,7937.370000000001,95,10000.0
2024-05-01,800002,1-8001,四元素羽毛宝箱,2717985,674302.1900000001,2459634,40.0
2024-05-01,800002,1-9176,国战礼包III,23,1126.56,23,3000.0
2024-05-01,800002,1-1130,光元素宝石,88351,46084.86000000001,78390,100.0
2024-05-01,800002,1-530505,突如其来的学妹,5,2621.52,8,12800.0
2024-05-01,800002,1-2506,资源自选包4,8259,37091.73000000002,6510,500.0
