month,channel,item_id,item_name,item_add,core_cost,item_cost,item_price
2024-04-01,800001,1-12035,光耀龙,34,95539.35,33,160000.0
2024-04-01,800001,1-1597,使魔契约雕像抽奖券,2026,2775.0499999999993,1923,300.0
2024-04-01,800001,1-530505,突如其来的学妹,2,320.51,12,12800.0
2024-04-01,800001,1-1111,潜力水晶,2851726813,14079200.019999998,2526247085,0.8
2024-04-01,800001,1-1590,跳一跳入场券,4,45.47,,800.0
2024-04-01,800001,1-12036,暗裔龙,62,91328.74999999997,60,160000.0
2024-04-01,800001,1-1603,极意竞技入场卷,44270,30359.15000000001,9227,100.0
2024-04-01,800001,1-1535,万能骰子,9643,5807.430000000002,9698,115.19
2024-04-01,800001,1-9163,王者争夺战礼包II,21,272.21,21,1000.0
2024-04-01,800001,1-1543,天命乐章,726301890,2479039.3800000004,576474600,0.5
2024-04-01,800001,1-1582,相思豆,150,0.0,,20.0
2024-04-01,800001,1-2534,招募道具自选包2,14939,44272.30000000002,10736,500.0
2024-04-01,800001,1-1518,大地之羽,458127,164093.36999999997,253185,40.0
2024-04-01,800001,1-1202,2小时塔拉币,920664,69894.99999999991,989963,10.0
2024-04-01,800001,1-2520,暗系自选红装备（敏捷）,17,5249.3,16,25000.0
2024-04-01,800001,1-2002,光暗SSR猎人自选包,22,11234.04,16,20000.0
2024-04-01,800001,1-1598,放大镜,1,0.0,,200.0
2024-04-01,800001,1-2527,四元素羽毛自选包,128000,32782.83,99504,40.0
2024-04-01,800001,1-1135,星沙,9092160,193862.49999999997,4099359,3.0
2024-04-01,800001,1-1533,娃娃机游戏币,65588,68339.34000000001,65274,140.201
2024-04-01,800001,1-9126,娃娃机补给包I,409,1933.8200000000002,409,500.0
2024-04-01,800001,1-1584,王者之锤,80780,103243.32999999997,72608,150.0
2024-04-01,800001,1-9123,航海补给包II,39,1130.1599999999999,39,1460.0
2024-04-01,800001,1-1116,高级精钢,789329,1140624.7800000003,767034,150.0
2024-04-01,800001,1-1621,白色情人节游戏券,227,379.18,403,100.0
2024-04-01,800001,1-1113,招募券,617695,1531045.5700000005,574981,270.0
2024-04-01,800001,1-1118,星芒结晶,6399,106777.24000000002,4465,2000.0
2024-04-01,800001,1-1559,龙的心脏,15685,118232.71,10070,1000.0
2024-04-01,800001,1-2566,月光自选包2,4788,32504.91999999999,4099,500.0
2024-04-01,800001,1-1128,火元素宝石,1038371,1645681.5599999998,1046095,100.0
2024-04-01,800001,1-1576,不灭魂器,99,2237.3199999999993,102,1500.0
2024-04-01,800001,1-11063,炎之种,8240,11754.529999999999,6600,200.0
2024-04-01,800001,1-12011,双足飞龙-地,213,1861.3799999999999,275,2000.0
2024-04-01,800001,1-1525,招募应援券,55382,557908.2800000001,2367,1500.0
2024-04-01,800001,1-2302,自选装备（橙+）,16,759.6199999999999,15,1950.0
2024-04-01,800001,1-11064,岚之种,3960,5260.310000000001,3280,200.0
2024-04-01,800001,1-12046,九头领主龙,6,17314.04,5,320000.0
2024-04-01,800001,1-9159,自选礼包,727,6097.04,685,1020.0
2024-04-01,800001,1-11051,龙颈之玉,276073,192865.39,250027,100.0
2024-04-01,800001,1-1557,圣露,9927,21866.329999999987,8868,300.0
2024-04-01,800001,1-1148,星霜结晶,534187888,0.0,235601110,0.0
2024-04-01,800001,1-530305,兔女郎的圣诞礼物,4,1089.51,5,12800.0
2024-04-01,800001,1-1501,光暗特邀券,119121,693823.1400000001,54604,500.0
2024-04-01,800001,1-1138,私人信件,29843495,2161362.3299999996,23798772,10.0
2024-04-01,800001,1-1139,占卜卡,51665,196548.22999999998,49532,500.0
2024-04-01,800001,1-1511,龙眼石,101887040,619416.2199999999,89097770,1.0
2024-04-01,800001,1-2201,红色徽章自选包,62,13665.699999999995,49,25000.0
2024-04-01,800001,1-2576,振金装备自选包,1314,84009.28000000001,1288,7500.0
2024-04-01,800001,1-12012,双足飞龙-水,667,9169.009999999998,737,2000.0
2024-04-01,800001,1-2579,火三角碎片自选,60370,133919.03,63844,200.0
2024-04-01,800001,1-2563,巨龙养成自选包,11340,18983.91,9161,500.0
2024-04-01,800001,1-1304,24小时历练值,3110,17748.85,3124,480.0
2024-04-01,800001,1-9162,王者争夺战礼包I,855,1190.8800000000008,855,300.0
2024-04-01,800001,1-1523,黑暗之羽,7631,7609.6399999999985,6940,80.0
2024-04-01,800001,1-1136,精星沙,83514,203991.53000000006,73025,150.0
2024-04-01,800001,1-2583,原火自选包,28560,65331.229999999996,20712,200.0
2024-04-01,800001,1-1570,天空之羽,35105,4822.380000000001,32516,30.0
2024-04-01,800001,1-1524,晶矿入场券,23,7.01,23,100.0
2024-04-01,800001,1-2535,装备材料自选包,33089,112954.87000000002,23220,500.0
2024-04-01,800001,1-9167,王者决胜战礼包II,14,773.05,14,2500.0
2024-04-01,800001,1-1510,使魔零食,692330383,1282932.3199999998,408503945,0.3
2024-04-01,800001,1-1134,龙之雫,24641,56220.43000000001,24438,300.0
2024-04-01,800001,1-1547,普通挑战券,17482,13898.289999999999,5664,104.1666667
2024-04-01,800001,1-2542,初级手册自选包,44,8863.44,109,10000.0
2024-04-01,800001,1-1509,天命祈愿券,311935,1355308.06,339441,300.0
2024-04-01,800001,1-2507,资源自选包,18878,67845.30999999998,18359,550.0
2024-04-01,800001,1-12025,光龙,53,4143.58,48,10000.0
2024-04-01,800001,1-2568,初级笔记自选包2,8271,131272.81,7857,1200.0
2024-04-01,800001,1-1534,骰子,85469,65143.229999999996,85968,115.19
2024-04-01,800001,1-1551,金钥匙,641,15286.780000000004,611,3000.0
2024-04-01,800001,1-1577,夺命飞弹,442,35457.20999999999,442,3000.0
2024-04-01,800001,1-1601,忘我之书,61198,42316.78999999999,38739,100.0
2024-04-01,800001,1-2567,相遇招募自选包2,3674,32072.12,3925,1000.0
2024-04-01,800001,1-12014,双足飞龙-风,700,13798.819999999998,600,2000.0
2024-04-01,800001,1-1303,6小时历练值,283416,213428.24,262240,120.0
2024-04-01,800001,1-2503,资源自选包1,22859,85423.00000000001,16499,500.0
2024-04-01,800001,1-2505,资源自选包3,211492,539258.69,131669,500.0
2024-04-01,800001,1-1512,锦标赛挑战券,3884,1679.78,3487,86.0
2024-04-01,800001,1-1608,万圣节南瓜,11,195.28,11,800.0
2024-04-01,800001,1-12022,水龙,1673,90037.71000000002,1518,10000.0
2024-04-01,800001,1-2517,光系自选红装备（敏捷）,20,8851.27,16,25000.0
2024-04-01,800001,1-1574,龙血精华,478,2966.2199999999993,472,450.0
2024-04-01,800001,1-430904,无垢的花嫁,5,1497.79,11,12800.0
2024-04-01,800001,1-8005,随机巨龙宝箱I,1176,73832.12,1059,10000.0
2024-04-01,800001,1-2526,红色装备自选包（光暗）,639,845551.57,387,25000.0
2024-04-01,800001,1-12044,羽蛇领主龙,10,18156.98,9,160000.0
2024-04-01,800001,1-1120,高级才能符文,1362387,653211.0000000001,1084984,40.0
2024-04-01,800001,1-9133,连连看补给包IV,35,3274.3500000000004,35,3280.0
2024-04-01,800001,1-1604,3周年游戏币,7,182.14,19,800.0
2024-04-01,800001,1-9173,自选礼包,1,667.58,1,71480.0
2024-04-01,800001,1-1302,2小时历练值,62416,20706.610000000004,144893,40.0
2024-04-01,800001,1-2559,自选红装备（敏捷）,1,155.49,1,25000.0
2024-04-01,800001,1-9164,王者争夺战礼包III,11,272.4,11,1800.0
2024-04-01,800001,1-9131,连连看补给包II,95,3380.0699999999997,95,1460.0
2024-04-01,800001,1-1556,美味便当,6137,38381.62000000001,4644,560.0
2024-04-01,800001,1-1203,6小时塔拉币,109179,27156.879999999994,95108,30.0
2024-04-01,800001,1-2521,暗系自选红装备（智力）,42,16090.710000000003,34,25000.0
2024-04-01,800001,1-1620,情人节鲜花,750,2140.44,935,100.0
2024-04-01,800001,1-2102,红色衣服自选包,105,18868.11,94,25000.0
2024-04-01,800001,1-1125,高级强化石,1585760,1130942.8900000004,1441643,60.0
2024-04-01,800001,1-1571,海洋之泪,28871,4278.69,23813,30.0
2024-04-01,800002,1-1525,招募应援券,91735,976845.6099999996,3465,1500.0
2024-04-01,800002,1-1404,24小时潜力水晶,56170,400689.7900000001,46633,720.0
2024-04-01,800002,1-2559,自选红装备（敏捷）,1,27.23,1,25000.0
2024-04-01,800002,1-11066,冥之种,2280,5398.96,1400,400.0
2024-04-01,800002,1-2567,相遇招募自选包2,4667,49882.32000000001,4957,1000.0
2024-04-01,800002,1-1551,金钥匙,880,18842.570000000007,822,3000.0
2024-04-01,800002,1-1134,龙之雫,42676,105381.13000000005,43273,300.0
2024-04-01,800002,1-2562,光暗羽毛自选包3,9600,31076.230000000007,5318,200.0
2024-04-01,800002,1-2527,四元素羽毛自选包,210000,48844.45,167549,40.0
2024-04-01,800002,1-9120,射箭补给包III,78,3284.2,78,1780.0
2024-04-01,800002,1-9138,守护活力包||,977,4146.98,976,350.0
2024-04-01,800002,1-1132,初级挑战券,88196,68054.09000000007,23288,100.0
2024-04-01,800002,1-1519,海洋之羽,681856,222019.33999999997,350995,40.0
2024-04-01,800002,1-11063,炎之种,11160,12737.599999999999,10080,200.0
2024-04-01,800002,1-12044,羽蛇领主龙,14,20138.45,13,160000.0
2024-04-01,800002,1-2302,自选装备（橙+）,45,3233.94,37,1950.0
2024-04-01,800002,1-1600,无念之书,256211,102847.24,140233,50.0
2024-04-01,800002,1-12042,冰海领主龙,8,12634.539999999999,8,160000.0
2024-04-01,800002,1-2560,自选红装备（智力）,11,3609.09,11,25000.0
2024-04-01,800002,1-1560,心愿祈愿券,453473,1247779.3000000005,453664,300.0
2024-04-01,800002,1-2502,猎人养成自选包,14451,23030.399999999994,12813,200.0
2024-04-01,800002,1-2579,火三角碎片自选,79950,180568.27000000002,88900,200.0
2024-04-01,800002,1-9170,自选礼包,16,233.70999999999998,16,3300.0
2024-04-01,800002,1-2572,招募自选箱,31570,52153.61,20662,300.0
2024-04-01,800002,1-2510,专属装备养成自选包,3280,10576.820000000005,2496,500.0
2024-04-01,800002,1-2545,相遇养成自选包,4087,18219.260000000002,4069,450.0
2024-04-01,800002,1-2577,六元素羽毛自选包,1400,355.55,265,80.0
2024-04-01,800002,1-2563,巨龙养成自选包,17390,41061.840000000004,14553,500.0
2024-04-01,800002,1-9121,射箭补给包IV,10,1997.3000000000002,10,3280.0
2024-04-01,800002,1-1539,红绳,853295,364707.88000000006,772318,39.25376489
2024-04-01,800002,1-1304,24小时历练值,4612,21371.829999999998,4410,480.0
2024-04-01,800002,1-1504,圣能结晶,4621508010,37226177.29,3144573290,1.0
2024-04-01,800002,1-9124,航海补给包III,44,1771.5399999999997,44,1780.0
2024-04-01,800002,1-9137,守护活力包|,5022,0.0,5022,0.0
2024-04-01,800002,1-2534,招募道具自选包2,24268,64877.34000000001,18233,500.0
2024-04-01,800002,1-1403,6小时潜力水晶,844047,1164464.08,714733,180.0
2024-04-01,800002,1-1128,火元素宝石,1405084,2303900.79,1396380,100.0
2024-04-01,800002,1-1545,绯红精铁,12644150,3992369.53,8911600,50.0
2024-04-01,800002,1-1617,2023圣诞节对决券,1,7.3,8,100.0
2024-04-01,800002,1-1608,万圣节南瓜,28,411.59999999999997,1,800.0
2024-04-01,800002,1-1597,使魔契约雕像抽奖券,3600,5725.110000000001,3388,300.0
2024-04-01,800002,1-9126,娃娃机补给包I,392,1660.8500000000001,392,500.0
2024-04-01,800002,1-12036,暗裔龙,81,76536.64,80,160000.0
2024-04-01,800002,1-9127,娃娃机补给包II,24,1145.4,24,1460.0
2024-04-01,800002,1-9125,航海补给包IV,6,683.26,6,3280.0
2024-04-01,800002,1-2576,振金装备自选包,1783,115514.34000000001,1803,7500.0
2024-04-01,800002,1-2503,资源自选包1,41030,155914.30999999994,28212,500.0
2024-04-01,800002,1-9162,王者争夺战礼包I,1339,2298.9799999999996,1339,300.0
2024-04-01,800002,1-12045,白银领主龙,1,4891.05,1,320000.0
2024-04-01,800002,1-2542,初级手册自选包,56,9675.710000000001,193,10000.0
2024-04-01,800002,1-1127,水元素宝石,187479,155253.18,174080,100.0
2024-04-01,800002,1-1528,战宠卡池券,128213,407858.86000000004,127077,300.0
2024-04-01,800002,1-8005,随机巨龙宝箱I,1546,121606.31,1406,10000.0
2024-04-01,800002,1-1613,跳跳大闯关入场券,14,328.87,1,800.0
2024-04-01,800002,1-1536,光暗天命祈愿券,63693,485190.47999999986,41050,500.0
2024-04-01,800002,1-430904,无垢的花嫁,4,2612.66,13,12800.0
2024-04-01,800002,1-12012,双足飞龙-水,1011,14221.680000000002,1103,2000.0
2024-04-01,800002,1-441004,半兵卫的贺词,2,548.53,3,12800.0
2024-04-01,800002,1-1402,2小时潜力水晶,320683,167423.39,323968,60.0
2024-04-01,800002,1-12041,古岩领主龙,15,24742.090000000004,12,160000.0
2024-04-01,800002,1-2570,调和圣殿养成自选包,31386,101543.42000000003,22676,500.0
2024-04-01,800002,1-2561,四元素自选红装备,2,739.59,13,25000.0
2024-04-01,800002,1-9132,连连看补给包III,127,5152.909999999999,127,1780.0
2024-04-01,800002,1-1609,魔力晶石,79980670,589786.45,63315100,1.0
2024-04-01,800002,1-2573,四元素领主龙自选包,46,130021.70999999999,35,160000.0
2024-04-01,800002,1-11071,育成心得,558816882,3577011.31,454878380,1.0
2024-04-01,800002,1-1544,英雄之证,391282,1364316.3199999998,326832,500.0
2024-04-01,800002,1-1520,火焰之羽,826003,299463.07,1045430,40.0
2024-04-01,800002,1-1527,光暗招募应援券,73710,1371138.9300000002,34993,2500.0
2024-04-01,800002,1-1599,静心之书,869267,124133.24000000005,530725,20.0
2024-04-01,800002,1-9168,王者决胜战礼包III,340,19753.029999999995,340,3000.0
2024-04-01,800002,1-2517,光系自选红装备（敏捷）,27,16314.83,26,25000.0
2024-04-01,800002,1-1573,元素魔方,136,1335.39,46,450.0
2024-04-01,800002,1-1518,大地之羽,674099,226898.50999999998,389675,40.0
2024-04-01,800002,1-1509,天命祈愿券,508602,2376614.35,551285,300.0
2024-04-01,800002,1-2583,原火自选包,46540,119307.55000000002,35129,200.0
2024-04-01,800002,1-1125,高级强化石,2517702,1833183.8600000008,2354109,60.0
2024-04-01,800002,1-1148,星霜结晶,775381186,0.0,331461660,0.0
2024-04-01,800002,1-1510,使魔零食,1065397868,2082932.25,622384913,0.3
2024-04-01,800002,1-1512,锦标赛挑战券,6444,2703.129999999999,6208,86.0
2024-04-01,800002,1-1131,暗元素宝石,331909,758973.25,326070,100.0
2024-04-01,800002,1-2574,六元素领主龙自选包,10,53153.47,7,320000.0
2024-04-01,800002,1-1521,飓风之羽,642972,206893.69,425945,40.0
2024-04-01,800002,1-1515,天命圣水,2601707240,6522963.330000001,2377346260,0.3
2024-04-01,800002,1-1511,龙眼石,154587235,972570.3299999998,135330304,1.0
2024-04-01,800002,1-9123,航海补给包II,30,1007.5500000000001,30,1460.0
2024-04-01,800002,1-2519,暗系自选红装备（力量）,329,198391.23,315,25000.0
2024-04-01,800002,1-1516,天命宝珠,492967187,3936794.9799999995,472255440,1.0
2024-04-01,800002,1-1120,高级才能符文,2073220,1075094.5,1552263,40.0
2024-04-01,800002,1-1126,地元素宝石,180780,219898.79999999996,175410,100.0
2024-04-01,800002,1-1533,娃娃机游戏币,108859,128125.45999999999,109450,140.201
2024-04-01,800002,1-2568,初级笔记自选包2,12098,231835.63999999998,11856,1200.0
2024-04-01,800002,1-1553,洛阳铲,320087,476384.70999999996,299507,180.0
2024-04-01,800002,1-1591,2023运动券,6,6.58,,200.0
2024-04-01,800002,1-2506,资源自选包4,8411,34964.04000000001,7431,500.0
2024-04-01,800002,1-1202,2小时塔拉币,1558237,133006.1900000001,1624688,10.0
2024-04-01,800002,1-12046,九头领主龙,3,7137.49,3,320000.0
2024-04-01,800002,1-2501,元素宝石自选包,2463055,3012688.7800000007,2385390,100.0
2024-04-01,800002,1-530505,突如其来的学妹,5,1987.4099999999999,13,12800.0
2024-04-01,800002,1-2002,光暗SSR猎人自选包,53,34100.68000000001,46,20000.0
2024-04-01,800002,1-1116,高级精钢,1141247,1966409.8899999994,1111418,150.0
2024-04-01,800002,1-1618,温泉游戏币,37,106.30999999999999,9,100.0
2024-04-01,800002,1-1584,王者之锤,111350,142989.92999999993,107567,150.0
2024-04-01,800002,1-9130,连连看补给包I,786,4587.39,786,500.0
2024-04-01,800002,1-12021,地龙,2181,95017.10999999997,1829,10000.0
2024-04-01,800002,1-2555,水系自选红装备（智力）,9,3234.86,9,25000.0
2024-04-01,800002,1-1548,英雄挑战券,2716,33590.60999999999,2204,520.8333333
2024-04-01,800002,1-1147,限定招募券,40,350.39000000000004,40,300.0
2024-04-01,800002,1-1598,放大镜,13,51.12,,200.0
2024-04-01,800002,1-12022,水龙,2355,142956.25,2082,10000.0
2024-04-01,800002,1-2526,红色装备自选包（光暗）,1230,1865835.5699999998,675,25000.0
2024-04-01,800002,1-1522,光明之羽,29809,14165.430000000002,20415,80.0
2024-04-01,800002,1-1561,闪亮之星祈愿券,469975,1257257.2499999995,465189,300.0
