month,channel,item_id,item_name,item_add,core_cost,item_cost,item_price
2024-06-01,800001,1-2002,光暗SSR猎人自选包,32,23250.28,26,20000.0
2024-06-01,800001,1-2535,装备材料自选包,32954,87316.98000000001,21314,500.0
2024-06-01,800001,1-4000,誓约之戒,1,844.2,1,12800.0
2024-06-01,800001,1-1524,晶矿入场券,10,4.12,24,100.0
2024-06-01,800001,1-1124,普通强化石,2406551,565012.4900000002,1830480,20.0
2024-06-01,800001,1-1544,英雄之证,241588,733577.37,182215,500.0
2024-06-01,800001,1-9137,守护活力包|,3873,0.0,3873,0.0
2024-06-01,800001,1-1132,初级挑战券,48325,33271.540000000015,9084,100.0
2024-06-01,800001,1-1115,普通精钢,23850491,461417.76000000007,17836613,3.0
2024-06-01,800001,1-12025,光龙,6,491.38,6,10000.0
2024-06-01,800001,1-1401,1小时潜力水晶,11715,2897.81,11458,30.0
2024-06-01,800001,1-9121,射箭补给包IV,14,1339.6200000000001,14,3280.0
2024-06-01,800001,1-8001,四元素羽毛宝箱,1617810,424491.16,1508825,40.0
2024-06-01,800001,1-2536,资源自选包7,57886,432057.2499999998,55245,500.0
2024-06-01,800001,1-1201,1小时塔拉币,986513,36972.12999999985,894646,5.0
2024-06-01,800001,1-2566,月光自选包2,3710,16046.8,3552,500.0
2024-06-01,800001,1-2545,相遇养成自选包,2605,11645.820000000003,2385,450.0
2024-06-01,800001,1-1536,光暗天命祈愿券,5289,57407.759999999995,9113,500.0
2024-06-01,800001,1-1548,英雄挑战券,1826,26644.23,1286,520.8333333
2024-06-01,800001,1-1601,忘我之书,202854,134215.21000000005,74195,100.0
2024-06-01,800001,1-12026,暗龙,4,155.93,4,10000.0
2024-06-01,800001,1-1547,普通挑战券,16317,15035.119999999995,5308,104.1666667
2024-06-01,800001,1-1509,天命祈愿券,363510,2011106.6000000006,348414,300.0
2024-06-01,800001,1-1545,绯红精铁,8024854,2248421.1699999995,4962150,50.0
2024-06-01,800001,1-9164,王者争夺战礼包III,8,236.19,8,1800.0
2024-06-01,800001,1-1523,黑暗之羽,6521,6905.62,5400,80.0
2024-06-01,800001,1-2201,红色徽章自选包,57,21460.999999999996,30,25000.0
2024-06-01,800001,1-2304,自选装备（紫+）,24,677.44,12,750.0
2024-06-01,800001,1-1533,娃娃机游戏币,59594,87806.06999999999,59580,140.201
2024-06-01,800001,1-2101,红色武器自选包,174,24456.33,130,25000.0
2024-06-01,800001,1-1560,心愿祈愿券,308180,857382.9499999993,302853,300.0
2024-06-01,800001,1-9132,连连看补给包III,87,3831.8100000000004,87,1780.0
2024-06-01,800001,1-2561,四元素自选红装备,2,1838.17,4,25000.0
2024-06-01,800001,1-2552,火系自选红装备（敏捷）,1,39.68,,25000.0
2024-06-01,800001,1-441004,半兵卫的贺词,2,1143.07,3,12800.0
2024-06-01,800001,1-1625,3.5周年对决券,7,0.44,49,100.0
2024-06-01,800001,1-1618,温泉游戏币,4,1.81,,100.0
2024-06-01,800001,1-1404,24小时潜力水晶,32778,210398.81,27111,720.0
2024-06-01,800001,1-1628,2024游园会小游戏券,28803,27256.16000000001,26204,100.0
2024-06-01,800001,1-2577,六元素羽毛自选包,1400,319.7,1900,80.0
2024-06-01,800001,1-1521,飓风之羽,392306,119090.85000000002,219460,40.0
2024-06-01,800001,1-1535,万能骰子,9149,6270.48,9152,115.19
2024-06-01,800001,1-1576,不灭魂器,166,2863.6800000000003,167,1500.0
2024-06-01,800001,1-530505,突如其来的学妹,1,463.58,2,12800.0
2024-06-01,800001,1-2504,资源自选包2,17346,39658.939999999995,12082,500.0
2024-06-01,800001,1-1620,情人节鲜花,450,456.83,100,100.0
2024-06-01,800001,1-1556,美味便当,6943,42294.200000000026,4627,560.0
2024-06-01,800001,1-1516,天命宝珠,274687275,1938922.2999999996,262092160,1.0
2024-06-01,800001,1-1402,2小时潜力水晶,166390,71905.70000000001,190036,60.0
2024-06-01,800001,1-1121,中级才能符文,1331974,700510.4199999997,824267,40.0
2024-06-01,800001,1-2510,专属装备养成自选包,1078,3237.440000000001,916,500.0
2024-06-01,800001,1-1137,初级才能符文,1564844,371589.39999999985,561893,20.0
2024-06-01,800001,1-1599,静心之书,1148762,142288.30000000005,505583,20.0
2024-06-01,800001,1-11071,育成心得,392580714,2171465.1799999997,304949110,1.0
2024-06-01,800001,1-1135,星沙,8750265,182100.64000000007,3902758,3.0
2024-06-01,800001,1-1134,龙之雫,20741,41734.740000000005,22902,300.0
2024-06-01,800001,1-1573,元素魔方,24,120.02,6,450.0
2024-06-01,800001,1-2547,水系自选红装备（力量）,1,56.85,,25000.0
2024-06-01,800001,1-11066,冥之种,1160,2829.7300000000005,1040,400.0
2024-06-01,800001,1-1512,锦标赛挑战券,3615,1448.8300000000004,3152,86.0
2024-06-01,800001,1-1543,天命乐章,730643583,2461092.1299999994,569937100,0.5
2024-06-01,800001,1-9127,娃娃机补给包II,28,1077.84,28,1460.0
2024-06-01,800001,1-1203,6小时塔拉币,102509,23358.070000000007,96582,30.0
2024-06-01,800001,1-1616,2023圣诞节游戏币,6,6.34,14,800.0
2024-06-01,800001,1-9140,守护活力包|V,203,6342.24,203,2000.0
2024-06-01,800001,1-1111,潜力水晶,2918260530,13069444.52,2613848685,0.8
2024-06-01,800001,1-2567,相遇招募自选包2,2995,33127.08,2458,1000.0
2024-06-01,800001,1-12031,地岩龙,307,122752.47,280,80000.0
2024-06-01,800001,1-11065,圣之种,800,2198.55,720,400.0
2024-06-01,800001,1-1584,王者之锤,81230,64116.41,68177,150.0
2024-06-01,800001,1-1204,24小时塔拉币,367837,423617.2900000001,292282,120.0
2024-06-01,800001,1-1133,高级挑战券,3657,3458.919999999999,1373,100.0
2024-06-01,800001,1-9129,娃娃机补给包IV,13,1692.14,13,3280.0
2024-06-01,800001,1-1609,魔力晶石,71347210,500044.61,58613400,1.0
2024-06-01,800001,1-2301,红装备自选,4224,3782402.6400000006,2582,25000.0
2024-06-01,800001,1-1604,3周年游戏币,2,84.63,,800.0
2024-06-01,800001,1-9169,王者决胜战礼包IV,195,32504.369999999995,195,5000.0
2024-06-01,800001,1-1603,极意竞技入场卷,41128,26832.480000000007,7817,100.0
2024-06-01,800001,1-2533,六元素巨龙自选包,71,168138.02000000002,73,160000.0
2024-06-01,800001,1-2519,暗系自选红装备（力量）,65,74015.75999999998,63,25000.0
2024-06-01,800001,1-12022,水龙,1645,85446.80999999997,1596,10000.0
2024-06-01,800001,1-11051,龙颈之玉,295839,194716.21000000008,235067,100.0
2024-06-01,800001,1-1148,星霜结晶,477233600,0.0,186619960,0.0
2024-06-01,800001,1-1622,樱花祭小游戏入场券,25,39.160000000000004,5,100.0
2024-06-01,800001,1-1528,战宠卡池券,76617,194917.72999999995,73890,300.0
2024-06-01,800001,1-1202,2小时塔拉币,852930,59942.809999999925,927124,10.0
2024-06-01,800001,1-1501,光暗特邀券,39492,316575.03,51955,500.0
2024-06-01,800001,1-2302,自选装备（橙+）,22,1077.77,16,1950.0
2024-06-01,800001,1-1127,水元素宝石,723572,1881803.8399999999,737610,100.0
2024-06-01,800001,1-2503,资源自选包1,21111,52084.35,14202,500.0
2024-06-01,800001,1-12041,古岩领主龙,2,4596.21,1,160000.0
2024-06-01,800001,1-1538,练习用箭矢,159755,119974.65000000001,135321,70.0
2024-06-01,800001,1-1131,暗元素宝石,88621,165687.23,86625,100.0
2024-06-01,800001,1-1504,圣能结晶,2770584614,20392257.22,2041692320,1.0
2024-06-01,800001,1-9130,连连看补给包I,484,2069.2099999999996,484,500.0
2024-06-01,800001,1-2505,资源自选包3,207418,428921.33000000025,114919,500.0
2024-06-01,800001,1-9126,娃娃机补给包I,405,1957.75,405,500.0
2024-06-01,800001,1-2525,资源自选包5,175950,573557.55,128048,500.0
2024-06-01,800001,1-1510,使魔零食,636754132,1186848.94,369099118,0.3
2024-06-01,800001,1-1126,地元素宝石,66624,55621.05999999998,57780,100.0
2024-06-01,800001,1-9124,航海补给包III,20,631.72,20,1780.0
2024-06-01,800001,1-12012,双足飞龙-水,701,7910.05,762,2000.0
2024-06-01,800001,1-2507,资源自选包,18785,59772.25,14543,550.0
2024-06-01,800001,1-2563,巨龙养成自选包,13150,35810.979999999996,13384,500.0
2024-06-01,800001,1-540605,沙滩上的对弈,164,21170.63,140,12800.0
2024-06-01,800001,1-12034,凤羽龙,102,65698.09,96,80000.0
2024-06-01,800001,1-1511,龙眼石,94249173,598297.67,80481082,1.0
2024-06-01,800001,1-2526,红色装备自选包（光暗）,407,518280.00000000006,196,25000.0
2024-06-01,800001,1-9168,王者决胜战礼包III,167,8248.72,167,3000.0
2024-06-01,800001,1-1128,火元素宝石,224796,251230.83,225600,100.0
2024-06-01,800001,1-9166,王者决胜战礼包I,145,2400.7000000000003,145,1500.0
2024-06-01,800001,1-2516,光系自选红装备（力量）,54,5620.590000000001,57,25000.0
2024-06-01,800001,1-1526,契约卡片,75066,171884.63999999998,65320,250.0
2024-06-01,800001,1-9139,守护活力包|||,316,4002.7799999999993,316,1000.0
2024-06-01,800001,1-2565,星辉自选包2,3016,8563.39,3219,240.0
2024-06-01,800001,1-1525,招募应援券,52083,515397.9600000001,3673,1500.0
2024-06-01,800001,1-1571,海洋之泪,31889,4318.4100000000035,25498,30.0
2024-06-01,800001,1-1597,使魔契约雕像抽奖券,1674,1924.9999999999995,1392,300.0
2024-06-01,800001,1-1129,风元素宝石,107379,96988.65,99880,100.0
2024-06-01,800001,1-9128,娃娃机补给包III,33,1822.81,33,1780.0
2024-06-01,800001,1-1503,调和音律,22683630,328398.4499999998,19093930,1.0
2024-06-01,800001,1-9120,射箭补给包III,55,2090.64,55,1780.0
2024-06-01,800001,1-1527,光暗招募应援券,41078,679141.53,14288,2500.0
2024-06-01,800001,1-1125,高级强化石,1331681,882327.3400000001,1208229,60.0
2024-06-01,800001,1-2570,调和圣殿养成自选包,21970,117926.59999999992,15444,500.0
2024-06-01,800001,1-1575,还魂人偶,1514,3570.0800000000017,442,300.0
2024-06-01,800001,1-1515,天命圣水,1407767860,3315181.970000001,1317588030,0.3
2024-06-01,800001,1-12023,火龙,963,40244.82999999999,871,10000.0
2024-06-01,800001,1-12011,双足飞龙-地,239,2814.51,273,2000.0
2024-06-01,800001,1-9159,自选礼包,442,3647.02,453,1020.0
2024-06-01,800001,1-1518,大地之羽,431802,138433.05,239530,40.0
2024-06-01,800001,1-1613,跳跳大闯关入场券,2,0.0,1,800.0
2024-06-01,800001,1-12024,风龙,1456,62124.57,1284,10000.0
2024-06-01,800001,1-1539,红绳,343183,91026.96999999997,349860,39.25376489
2024-06-01,800001,1-9133,连连看补给包IV,24,2727.3900000000003,24,3280.0
2024-06-01,800001,1-12013,双足飞龙-火,721,8132.94,557,2000.0
2024-06-01,800001,1-12045,白银领主龙,1,536.44,1,320000.0
2024-06-01,800001,1-1577,夺命飞弹,390,29308.979999999996,390,3000.0
2024-06-01,800001,1-2506,资源自选包4,4396,13614.300000000001,2990,500.0
2024-06-01,800001,1-2521,暗系自选红装备（智力）,14,4194.62,13,25000.0
2024-06-01,800001,1-1120,高级才能符文,1256932,506298.38999999984,885360,40.0
2024-06-01,800001,1-1304,24小时历练值,2372,10726.980000000003,2675,480.0
2024-06-01,800001,1-1534,骰子,81071,71403.59999999999,81156,115.19
2024-06-01,800001,1-1624,3.5周年小游戏入场券,171,2586.7,27,800.0
2024-06-01,800001,1-9167,王者决胜战礼包II,15,594.85,15,2500.0
2024-06-01,800001,1-2576,振金装备自选包,1194,87891.92000000001,892,7500.0
2024-06-01,800001,1-12042,冰海领主龙,7,6107.92,8,160000.0
2024-06-01,800001,1-530305,兔女郎的圣诞礼物,2,990.0,4,12800.0
2024-06-01,800001,1-1557,圣露,9403,16265.290000000005,9039,300.0
2024-06-01,800001,1-1520,火焰之羽,445356,142784.74999999997,294200,40.0
2024-06-01,800001,1-2104,红色鞋子自选包,181,20735.05,111,25000.0
2024-06-01,800001,1-2502,猎人养成自选包,14261,18391.47,8610,200.0
2024-06-01,800001,1-2591,苍流碎片自选包A,49210,105075.95,40090,200.0
2024-06-01,800001,1-9119,射箭补给包II,69,2139.3700000000003,69,1460.0
2024-06-01,800001,1-2558,自选红装备（力量）,1,56.85,1,25000.0
2024-06-01,800001,1-2001,四种族SSR猎人自选包,49,10262.680000000002,35,10000.0
2024-06-01,800001,1-1522,光明之羽,21917,5573.550000000001,11395,80.0
2024-06-01,800002,1-9173,自选礼包,3,2029.2600000000002,3,71480.0
2024-06-01,800002,1-2507,资源自选包,27294,99501.79,23745,550.0
2024-06-01,800002,1-11071,育成心得,611313218,3419415.9100000006,463094460,1.0
2024-06-01,800002,1-1113,招募券,1119451,2600714.01,1000191,270.0
2024-06-01,800002,1-1516,天命宝珠,450607057,3314528.3299999996,411932240,1.0
2024-06-01,800002,1-1592,气球,8,51.03,10,800.0
2024-06-01,800002,1-1511,龙眼石,154564949,922658.9800000003,134850438,1.0
2024-06-01,800002,1-1608,万圣节南瓜,18,237.25,2,800.0
2024-06-01,800002,1-1133,高级挑战券,6792,5685.619999999999,2740,100.0
2024-06-01,800002,1-1528,战宠卡池券,120385,303131.26,114547,300.0
2024-06-01,800002,1-2506,资源自选包4,7567,23387.690000000006,5437,500.0
2024-06-01,800002,1-2563,巨龙养成自选包,17505,58720.20999999999,18664,500.0
2024-06-01,800002,1-2001,四种族SSR猎人自选包,55,14087.750000000002,50,10000.0
2024-06-01,800002,1-1538,练习用箭矢,263864,187091.65999999992,220854,70.0
2024-06-01,800002,1-2565,星辉自选包2,3998,13357.399999999998,4781,240.0
2024-06-01,800002,1-12046,九头领主龙,4,4881.2300000000005,4,320000.0
2024-06-01,800002,1-1148,星霜结晶,670730334,0.0,248085170,0.0
2024-06-01,800002,1-1603,极意竞技入场卷,66204,41165.99000000002,15863,100.0
2024-06-01,800002,1-12021,地龙,2089,85802.69000000003,1890,10000.0
2024-06-01,800002,1-430904,无垢的花嫁,1,683.28,1,12800.0
2024-06-01,800002,1-11063,炎之种,9600,17437.290000000005,9200,200.0
2024-06-01,800002,1-9121,射箭补给包IV,13,2205.26,13,3280.0
2024-06-01,800002,1-1512,锦标赛挑战券,5962,2651.1699999999996,5480,86.0
2024-06-01,800002,1-1509,天命祈愿券,606993,3377688.04,576208,300.0
2024-06-01,800002,1-8006,随机巨龙宝箱II,13,2703.4399999999996,12,80000.0
2024-06-01,800002,1-1597,使魔契约雕像抽奖券,2728,3625.6799999999976,2234,300.0
2024-06-01,800002,1-1557,圣露,16461,27557.410000000025,15063,300.0
2024-06-01,800002,1-1609,魔力晶石,105957380,775736.5399999995,86156400,1.0
2024-06-01,800002,1-9126,娃娃机补给包I,405,2179.5800000000004,405,500.0
2024-06-01,800002,1-1585,春日券,2,8.19,,200.0
2024-06-01,800002,1-1594,2023防晒乳,600,12.46,300,8.0
2024-06-01,800002,1-1204,24小时塔拉币,566427,681726.0099999998,477375,120.0
2024-06-01,800002,1-16001,来自叶卡捷琳娜的信件,1,0.0,,6400.0
2024-06-01,800002,1-2535,装备材料自选包,46244,122395.20000000003,31177,500.0
2024-06-01,800002,1-2572,招募自选箱,10,0.0,12394,300.0
2024-06-01,800002,1-2525,资源自选包5,283433,865049.76,214598,500.0
2024-06-01,800002,1-1610,魔力碎片,8450804,642052.6100000002,7818000,10.0
2024-06-01,800002,1-1129,风元素宝石,172106,104843.34999999999,162445,100.0
2024-06-01,800002,1-1545,绯红精铁,12045675,3406089.6800000006,7374300,50.0
2024-06-01,800002,1-9119,射箭补给包II,72,2333.5199999999995,72,1460.0
2024-06-01,800002,1-1522,光明之羽,44121,31969.910000000003,20010,80.0
2024-06-01,800002,1-1136,精星沙,114702,212268.74,88374,150.0
2024-06-01,800002,1-1520,火焰之羽,692611,197627.21999999997,508225,40.0
2024-06-01,800002,1-2573,四元素领主龙自选包,24,48817.35999999999,28,160000.0
2024-06-01,800002,1-9127,娃娃机补给包II,68,2317.23,68,1460.0
2024-06-01,800002,1-1131,暗元素宝石,142158,393850.98,137380,100.0
2024-06-01,800002,1-12012,双足飞龙-水,1002,11471.79,1192,2000.0
2024-06-01,800002,1-1598,放大镜,4,12.58,,200.0
2024-06-01,800002,1-1147,限定招募券,20,291.57,20,300.0
2024-06-01,800002,1-9165,王者争夺战礼包IV,111,7346.740000000001,111,4500.0
2024-06-01,800002,1-1533,娃娃机游戏币,97680,139108.42000000016,97763,140.201
2024-06-01,800002,1-1138,私人信件,47631120,3254760.13,37797510,10.0
2024-06-01,800002,1-1404,24小时潜力水晶,54261,320697.0999999999,43670,720.0
2024-06-01,800002,1-9170,自选礼包,13,359.13,13,3300.0
2024-06-01,800002,1-9133,连连看补给包IV,21,2699.8399999999997,21,3280.0
2024-06-01,800002,1-2568,初级笔记自选包2,5428,146932.39,6502,1200.0
2024-06-01,800002,1-9131,连连看补给包II,102,2662.67,102,1460.0
2024-06-01,800002,1-1139,占卜卡,77742,229499.78,73934,500.0
2024-06-01,800002,1-9139,守护活力包|||,571,7599.569999999998,571,1000.0
2024-06-01,800002,1-11061,岩之种,16600,18501.46,14440,200.0
2024-06-01,800002,1-1619,情人节游戏币,33,625.02,,800.0
2024-06-01,800002,1-12011,双足飞龙-地,333,4348.13,466,2000.0
2024-06-01,800002,1-1135,星沙,13794052,277796.18,6545720,3.0
2024-06-01,800002,1-1616,2023圣诞节游戏币,41,686.62,29,800.0
2024-06-01,800002,1-1590,跳一跳入场券,4,15.69,,800.0
2024-06-01,800002,1-12032,冰霜龙,321,230391.93000000002,343,80000.0
2024-06-01,800002,1-1621,白色情人节游戏券,42,91.6,20,100.0
2024-06-01,800002,1-530505,突如其来的学妹,2,1281.1100000000001,1,12800.0
2024-06-01,800002,1-12044,羽蛇领主龙,13,21486.419999999995,14,160000.0
2024-06-01,800002,1-12042,冰海领主龙,12,30961.11,18,160000.0
2024-06-01,800002,1-1536,光暗天命祈愿券,11212,126229.92000000003,16384,500.0
2024-06-01,800002,1-1604,3周年游戏币,10,58.730000000000004,16,800.0
2024-06-01,800002,1-1571,海洋之泪,43460,7811.1500000000015,36351,30.0
2024-06-01,800002,1-2542,初级手册自选包,166,20140.44,111,10000.0
2024-06-01,800002,1-1628,2024游园会小游戏券,46705,41558.65000000002,41930,100.0
2024-06-01,800002,1-1539,红绳,569658,139414.75999999995,589057,39.25376489
2024-06-01,800002,1-1601,忘我之书,277840,198620.61000000004,123662,100.0
2024-06-01,800002,1-12031,地岩龙,474,173513.91999999998,428,80000.0
2024-06-01,800002,1-12045,白银领主龙,5,14275.469999999998,5,320000.0
2024-06-01,800002,1-1534,骰子,134967,122400.18999999996,135012,115.19
2024-06-01,800002,1-1518,大地之羽,668079,193387.55000000005,394855,40.0
2024-06-01,800002,1-1561,闪亮之星祈愿券,366462,878149.0699999997,368140,300.0
2024-06-01,800002,1-12036,暗裔龙,62,60302.58,61,160000.0
2024-06-01,800002,1-12041,古岩领主龙,13,24475.010000000002,10,160000.0
2024-06-01,800002,1-1559,龙的心脏,22819,195046.78,12075,1000.0
2024-06-01,800002,1-2101,红色武器自选包,259,33806.3,177,25000.0
2024-06-01,800002,1-1115,普通精钢,37335553,707764.1000000002,26645755,3.0
2024-06-01,800002,1-2560,自选红装备（智力）,2,1139.31,3,25000.0
2024-06-01,800002,1-1523,黑暗之羽,9172,19171.230000000003,9970,80.0
2024-06-01,800002,1-1625,3.5周年对决券,6,10.29,66,100.0
2024-06-01,800002,1-1527,光暗招募应援券,65997,1031307.0400000002,20642,2500.0
2024-06-01,800002,1-1504,圣能结晶,4400878717,32681215.40000001,3355201710,1.0
2024-06-01,800002,1-12026,暗龙,9,334.46999999999997,10,10000.0
2024-06-01,800002,1-1549,悬赏单,13,438.27000000000004,4,1145.833333
2024-06-01,800002,1-8001,四元素羽毛宝箱,2426635,623433.5099999998,2257942,40.0
2024-06-01,800002,1-1600,无念之书,823681,259951.12000000002,290137,50.0
2024-06-01,800002,1-9130,连连看补给包I,522,2125.7500000000005,522,500.0
2024-06-01,800002,1-1552,银钥匙,7064,53952.83,6888,800.0
2024-06-01,800002,1-1402,2小时潜力水晶,283010,120038.81000000001,302355,60.0
2024-06-01,800002,1-11051,龙颈之玉,414170,267704.0999999999,329953,100.0
2024-06-01,800002,1-1548,英雄挑战券,2805,37793.0,2099,520.8333333
2024-06-01,800002,1-11081,金色朝露,114899964,3179649.990000001,96851530,5.0
2024-06-01,800002,1-1134,龙之雫,34859,66836.7,39272,300.0
2024-06-01,800002,1-9120,射箭补给包III,86,4415.17,86,1780.0
2024-06-01,800002,1-421104,全力应援的啦啦队少女,2,146.98,2,12800.0
2024-06-01,800002,1-2502,猎人养成自选包,23572,31327.39000000001,15659,200.0
2024-06-01,800002,1-12024,风龙,2118,93303.75,1845,10000.0
2024-06-01,800002,1-1558,圣石,16499,41560.21999999999,15286,300.0
2024-06-01,800002,1-4201,海边的准备运动！,1,316.38,1,12800.0
2024-06-01,800002,1-1607,万圣节糖果,60,10.25,80,8.0
2024-06-01,800002,1-9168,王者决胜战礼包III,317,13025.139999999996,317,3000.0
2024-06-01,800002,1-2504,资源自选包2,29382,70221.68,19683,500.0
