month,channel,item_id,item_name,item_add,core_cost,item_cost,item_price
2024-02-01,800001,1-1591,2023运动券,2,0.0,,200.0
2024-02-01,800001,1-1587,2023樱花券,2,24.77,,200.0
2024-02-01,800001,1-1303,6小时历练值,284505,185332.68000000005,237665,120.0
2024-02-01,800001,1-2504,资源自选包2,19930,54096.17000000001,15071,500.0
2024-02-01,800001,1-1127,水元素宝石,154465,84956.74999999999,152520,100.0
2024-02-01,800001,1-1118,星芒结晶,6015,82603.98000000001,4578,2000.0
2024-02-01,800001,1-1518,大地之羽,455017,130780.58999999998,257950,40.0
2024-02-01,800001,1-1401,1小时潜力水晶,15479,3292.8599999999983,12527,30.0
2024-02-01,800001,1-15022,我的学姐与学妹的惨烈修罗场！,2188,117977.01999999999,1799,6400.0
2024-02-01,800001,1-9125,航海补给包IV,15,1381.1000000000001,15,3280.0
2024-02-01,800001,1-1533,娃娃机游戏币,68496,65074.22000000004,69027,140.201
2024-02-01,800001,1-16008,情人节纪念（望月千代女）,288,27332.17,,6400.0
2024-02-01,800001,1-8006,随机巨龙宝箱II,9,641.01,7,80000.0
2024-02-01,800001,1-16028,情人节纪念（亚瑟）,118,13425.65,,6400.0
2024-02-01,800001,1-2510,专属装备养成自选包,1280,3237.4400000000005,1227,500.0
2024-02-01,800001,1-1558,圣石,11206,22086.14,10499,300.0
2024-02-01,800001,1-9163,王者争夺战礼包II,28,330.04,28,1000.0
2024-02-01,800001,1-1534,骰子,119664,140587.07000000007,133652,115.19
2024-02-01,800001,1-1516,天命宝珠,363268430,2312873.64,324510830,1.0
2024-02-01,800001,1-1125,高级强化石,1505908,979681.9899999998,1311688,60.0
2024-02-01,800001,1-1520,火焰之羽,493267,161003.43999999992,466860,40.0
2024-02-01,800001,1-1501,光暗特邀券,2877,28304.999999999996,12295,500.0
2024-02-01,800001,1-2579,火三角碎片自选,45750,85136.33,28652,200.0
2024-02-01,800001,1-9123,航海补给包II,48,2512.03,48,1460.0
2024-02-01,800001,1-12026,暗龙,64,6155.469999999999,63,10000.0
2024-02-01,800001,1-11063,炎之种,5640,10988.779999999999,4960,200.0
2024-02-01,800001,1-16029,情人节纪念（索尔）,272,25231.850000000002,,6400.0
2024-02-01,800001,1-2574,六元素领主龙自选包,8,36756.32,7,320000.0
2024-02-01,800001,1-12046,九头领主龙,3,10408.449999999999,3,320000.0
2024-02-01,800001,1-16030,情人节纪念（但丁）,72,10290.11,,6400.0
2024-02-01,800001,1-16015,情人节纪念（周瑜）,111,16930.88,,6400.0
2024-02-01,800001,1-1575,还魂人偶,2021,6469.999999999999,750,300.0
2024-02-01,800001,1-1515,天命圣水,1861897000,4035862.600000001,1627293000,0.3
2024-02-01,800001,1-11081,金色朝露,77964746,2106328.0600000005,72340180,5.0
2024-02-01,800001,1-8001,四元素羽毛宝箱,1775575,450196.5400000002,1664434,40.0
2024-02-01,800001,1-1545,绯红精铁,8818732,2120584.2600000007,5929450,50.0
2024-02-01,800001,1-1503,调和音律,20046650,303538.1100000001,17526250,1.0
2024-02-01,800001,1-1576,不灭魂器,178,4641.0199999999995,178,1500.0
2024-02-01,800001,1-2570,调和圣殿养成自选包,30340,156988.87999999998,20188,500.0
2024-02-01,800001,1-12012,双足飞龙-水,825,11298.740000000002,869,2000.0
2024-02-01,800001,1-12023,火龙,1051,38287.75,974,10000.0
2024-02-01,800001,1-2542,初级手册自选包,148,13517.92,112,10000.0
2024-02-01,800001,1-16020,情人节纪念（竹中半兵卫）,273,28868.260000000006,,6400.0
2024-02-01,800001,1-2103,红色饰品自选包,150,15314.989999999998,111,25000.0
2024-02-01,800001,1-1557,圣露,10985,18404.580000000005,10079,300.0
2024-02-01,800001,1-1613,跳跳大闯关入场券,16,287.79999999999995,13,800.0
2024-02-01,800001,1-2302,自选装备（橙+）,24,1641.3799999999999,18,1950.0
2024-02-01,800001,1-9131,连连看补给包II,117,4528.7,117,1460.0
2024-02-01,800001,1-1608,万圣节南瓜,18,80.22,3,800.0
2024-02-01,800001,1-1590,跳一跳入场券,4,18.01,4,800.0
2024-02-01,800001,1-2546,地系自选红装备（力量）,1,430.68,,25000.0
2024-02-01,800001,1-421411,伊织萌抹油皮肤,2,173.8,1,12800.0
2024-02-01,800001,1-1610,魔力碎片,3085746,192842.3199999999,2436000,10.0
2024-02-01,800001,1-1116,高级精钢,834977,867028.9800000002,802114,150.0
2024-02-01,800001,1-1134,龙之雫,23910,46847.18,25824,300.0
2024-02-01,800001,1-1131,暗元素宝石,54902,20370.86,50175,100.0
2024-02-01,800001,1-1526,契约卡片,94107,228902.31,89540,250.0
2024-02-01,800001,1-1536,光暗天命祈愿券,5116,47952.069999999985,7923,500.0
2024-02-01,800001,1-2516,光系自选红装备（力量）,64,9664.389999999998,65,25000.0
2024-02-01,800001,1-12045,白银领主龙,3,1347.06,3,320000.0
2024-02-01,800001,1-9138,守护活力包||,721,2159.6599999999994,721,350.0
2024-02-01,800001,1-9170,自选礼包,1,11.4,1,3300.0
2024-02-01,800001,1-16013,情人节纪念（甄姬）,5,3068.37,,6400.0
2024-02-01,800001,1-1572,大地之核,40403,10028.05999999999,34401,30.0
2024-02-01,800001,1-1574,龙血精华,628,4515.68,630,450.0
2024-02-01,800001,1-1573,元素魔方,152,949.78,3,450.0
2024-02-01,800001,1-1542,防晒乳,6,0.0,,400.0
2024-02-01,800001,1-1138,私人信件,31584751,2146046.5300000003,29544508,10.0
2024-02-01,800001,1-1120,高级才能符文,1386833,489691.2500000002,1085070,40.0
2024-02-01,800001,1-11061,岩之种,11480,10638.83,8400,200.0
2024-02-01,800001,1-2521,暗系自选红装备（智力）,54,10932.67,47,25000.0
2024-02-01,800001,1-9126,娃娃机补给包I,410,1633.12,410,500.0
2024-02-01,800001,1-16023,情人节纪念（孔明）,358,38017.43,,6400.0
2024-02-01,800001,1-1538,练习用箭矢,139027,74042.24000000003,138641,70.0
2024-02-01,800001,1-16007,情人节纪念（莫比乌斯）,12,3715.8499999999995,,6400.0
2024-02-01,800001,1-1598,放大镜,5,44.9,,200.0
2024-02-01,800001,1-1560,心愿祈愿券,362221,980290.4500000005,378893,300.0
2024-02-01,800001,1-1519,海洋之羽,443644,123453.80999999997,282575,40.0
2024-02-01,800001,1-11062,海之种,3960,5195.14,2480,200.0
2024-02-01,800001,1-9169,王者决胜战礼包IV,319,48698.28,319,5000.0
2024-02-01,800001,1-12031,地岩龙,337,149209.99,322,80000.0
2024-02-01,800001,1-12011,双足飞龙-地,245,2755.95,330,2000.0
2024-02-01,800001,1-12025,光龙,88,7327.29,87,10000.0
2024-02-01,800001,1-12033,红炎龙,175,193613.52000000002,173,80000.0
2024-02-01,800001,1-16012,情人节纪念（美狄亚）,120,13580.119999999999,,6400.0
2024-02-01,800001,1-9119,射箭补给包II,36,1286.33,36,1460.0
2024-02-01,800001,1-16025,情人节纪念（堂吉诃德）,6,1364.3700000000001,,6400.0
2024-02-01,800001,1-16003,情人节纪念（尼禄）,25,5090.18,,6400.0
2024-02-01,800001,1-1571,海洋之泪,36862,9042.929999999997,30431,30.0
2024-02-01,800001,1-1122,猎龙精魄,12055900,166724.51999999993,11832664,2.4
2024-02-01,800001,1-1511,龙眼石,105347371,593976.28,92455563,1.0
2024-02-01,800001,1-2525,资源自选包5,241570,731788.6399999999,158016,500.0
2024-02-01,800001,1-1201,1小时塔拉币,1150182,42521.91999999985,1038125,5.0
2024-02-01,800001,1-2505,资源自选包3,198104,475249.5000000001,114029,500.0
2024-02-01,800001,1-1302,2小时历练值,72089,21768.970000000005,191436,40.0
2024-02-01,800001,1-2536,资源自选包7,81325,533670.6200000002,58845,500.0
2024-02-01,800001,1-2566,月光自选包2,4993,20571.159999999996,4267,500.0
2024-02-01,800001,1-9122,航海补给包I,534,2768.4,534,500.0
2024-02-01,800001,1-2569,高级笔记自选包2,8289,148120.44,7961,1200.0
2024-02-01,800001,1-12022,水龙,1776,86846.62000000004,1708,10000.0
2024-02-01,800002,1-9131,连连看补给包II,150,3826.47,150,1460.0
2024-02-01,800002,1-11071,育成心得,620283042,3517113.249999998,530077770,1.0
2024-02-01,800002,1-9171,自选礼包,20,853.5,19,7680.0
2024-02-01,800002,1-1516,天命宝珠,620456448,4213639.68,547258830,1.0
2024-02-01,800002,1-16006,情人节纪念（玉藻前）,12,2969.36,,6400.0
2024-02-01,800002,1-1124,普通强化石,4343150,1065757.79,3207060,20.0
2024-02-01,800002,1-16022,情人节纪念（查理曼）,32,7240.9,,6400.0
2024-02-01,800002,1-1129,风元素宝石,669046,535431.37,665980,100.0
2024-02-01,800002,1-16019,情人节纪念（潘多拉）,24,6227.179999999999,,6400.0
2024-02-01,800002,1-1201,1小时塔拉币,2148142,82555.85000000011,2021758,5.0
2024-02-01,800002,1-16005,情人节纪念（汉尼拔）,21,6810.08,,6400.0
2024-02-01,800002,1-1599,静心之书,718180,80010.03999999998,420522,20.0
2024-02-01,800002,1-9162,王者争夺战礼包I,2265,5195.879999999992,2266,300.0
2024-02-01,800002,1-16008,情人节纪念（望月千代女）,476,45106.68,,6400.0
2024-02-01,800002,1-1549,悬赏单,32,1341.0799999999997,23,1145.833333
2024-02-01,800002,1-9130,连连看补给包I,719,3732.5600000000004,719,500.0
2024-02-01,800002,1-2501,元素宝石自选包,2459319,2664318.699999999,2216060,100.0
2024-02-01,800002,1-1504,圣能结晶,4639434371,35594070.8,3102981820,1.0
2024-02-01,800002,1-1303,6小时历练值,453282,308031.5699999999,351520,120.0
2024-02-01,800002,1-1584,王者之锤,115230,160037.57000000007,106150,150.0
2024-02-01,800002,1-1116,高级精钢,1186258,1379669.02,1173101,150.0
2024-02-01,800002,1-1620,情人节鲜花,15651750,32662821.729999993,14878195,100.0
2024-02-01,800002,1-11051,龙颈之玉,470715,279692.24999999994,408237,100.0
2024-02-01,800002,1-1590,跳一跳入场券,15,167.34,,800.0
2024-02-01,800002,1-2572,招募自选箱,140090,384537.7699999998,66351,300.0
2024-02-01,800002,1-1134,龙之雫,42256,91126.41999999995,46301,300.0
2024-02-01,800002,1-1597,使魔契约雕像抽奖券,3106,7378.540000000002,2785,300.0
2024-02-01,800002,1-2534,招募道具自选包2,25216,69289.30000000008,20226,500.0
2024-02-01,800002,1-9159,自选礼包,1246,10638.64,1226,1020.0
2024-02-01,800002,1-16023,情人节纪念（孔明）,515,49785.170000000006,,6400.0
2024-02-01,800002,1-1607,万圣节糖果,960,155.68,140,8.0
2024-02-01,800002,1-2536,资源自选包7,121795,746153.6800000003,92950,500.0
2024-02-01,800002,1-2518,光系自选红装备（智力）,73,26570.8,73,25000.0
2024-02-01,800002,1-9128,娃娃机补给包III,54,2386.04,54,1780.0
2024-02-01,800002,1-12031,地岩龙,536,261680.07999999996,505,80000.0
2024-02-01,800002,1-2302,自选装备（橙+）,39,1726.1000000000004,34,1950.0
2024-02-01,800002,1-9124,航海补给包III,52,2650.9,52,1780.0
2024-02-01,800002,1-2526,红色装备自选包（光暗）,528,579989.6800000002,366,25000.0
2024-02-01,800002,1-11066,冥之种,1400,5333.8899999999985,960,400.0
2024-02-01,800002,1-1604,3周年游戏币,28,206.39999999999998,48,800.0
2024-02-01,800002,1-2101,红色武器自选包,367,47383.060000000005,262,25000.0
2024-02-01,800002,1-9118,射箭补给包I,494,2253.05,494,500.0
2024-02-01,800002,1-12044,羽蛇领主龙,14,30704.59,14,160000.0
2024-02-01,800002,1-1148,星霜结晶,826118000,0.0,319415840,0.0
2024-02-01,800002,1-1538,练习用箭矢,236407,123045.66999999998,236954,70.0
2024-02-01,800002,1-16017,情人节纪念（本多忠胜）,132,23498.260000000002,,6400.0
2024-02-01,800002,1-16012,情人节纪念（美狄亚）,141,15117.93,,6400.0
2024-02-01,800002,1-12014,双足飞龙-风,1528,19606.099999999995,1288,2000.0
2024-02-01,800002,1-9140,守护活力包|V,417,10948.679999999997,417,2000.0
2024-02-01,800002,1-16027,情人节纪念（德古拉）,1711,147729.03,,6400.0
2024-02-01,800002,1-16029,情人节纪念（索尔）,484,53725.909999999996,,6400.0
2024-02-01,800002,1-2103,红色饰品自选包,249,23509.110000000004,184,25000.0
2024-02-01,800002,1-1570,天空之羽,51838,14262.089999999987,44052,30.0
2024-02-01,800002,1-16003,情人节纪念（尼禄）,43,8522.15,,6400.0
2024-02-01,800002,1-9139,守护活力包|||,748,8410.46,748,1000.0
2024-02-01,800002,1-16028,情人节纪念（亚瑟）,189,23908.63,,6400.0
2024-02-01,800002,1-9163,王者争夺战礼包II,57,721.3199999999999,57,1000.0
2024-02-01,800002,1-9169,王者决胜战礼包IV,535,75247.26999999999,535,5000.0
2024-02-01,800002,1-2510,专属装备养成自选包,1808,5814.869999999997,1747,500.0
2024-02-01,800002,1-2568,初级笔记自选包2,11370,214638.1,11860,1200.0
2024-02-01,800002,1-2558,自选红装备（力量）,4,637.01,4,25000.0
2024-02-01,800002,1-9137,守护活力包|,8094,0.0,8094,0.0
2024-02-01,800002,1-15022,我的学姐与学妹的惨烈修罗场！,4005,244089.76999999996,3246,6400.0
2024-02-01,800002,1-1572,大地之核,58528,15376.859999999999,54820,30.0
2024-02-01,800002,1-1501,光暗特邀券,5751,50637.39,21620,500.0
2024-02-01,800002,1-16002,情人节纪念（克里奥佩特拉）,24,6729.780000000001,,6400.0
2024-02-01,800002,1-2532,四元素巨龙自选包,539,516159.39,515,80000.0
2024-02-01,800002,1-1617,2023圣诞节对决券,1,9.29,18,100.0
2024-02-01,800002,1-16010,情人节纪念（叶卡捷琳娜）,28,6315.889999999999,,6400.0
2024-02-01,800002,1-2565,星辉自选包2,5473,14502.149999999996,5977,240.0
2024-02-01,800002,1-1126,地元素宝石,186656,110693.84999999998,173455,100.0
2024-02-01,800002,1-1534,骰子,196824,233165.53999999992,219142,115.19
2024-02-01,800002,1-2525,资源自选包5,400002,1295778.4299999997,251812,500.0
2024-02-01,800002,1-12023,火龙,1462,54417.50999999999,1356,10000.0
2024-02-01,800002,1-1135,星沙,15890002,330712.3200000001,7541987,3.0
2024-02-01,800002,1-1618,温泉游戏币,1116,2868.090000000001,9531,100.0
2024-02-01,800002,1-1619,情人节游戏币,106301,621779.8099999999,93509,800.0
