month,channel,item_id,item_name,item_add,core_cost
2024-02-01,800001,2-3020706,黄金长袍,547,3546.87
2024-02-01,800001,2-1030801,白金护腕,66,811.55
2024-02-01,800001,2-1020606,白银铠甲,1775,7617.440000000001
2024-02-01,800001,2-3040606,白银长靴,1787,7625.82
2024-02-01,800001,3-4102,雨果碎片,99000,75177.81
2024-02-01,800001,3-4307,米开朗基罗碎片,112500,84440.63000000002
2024-02-01,800001,2-3020803,白金长袍,101,917.4800000000002
2024-02-01,800001,2-1030604,白银护腕,1847,7545.869999999999
2024-02-01,800001,2-1030806,白金护腕,90,848.6700000000002
2024-02-01,800001,3-4410,竹中半兵卫碎片,127200,108687.00000000001
2024-02-01,800001,2-1010503,寒铁战斧,3915,9636.249999999996
2024-02-01,800001,5-607,狂气徽章,461,77475.65
2024-02-01,800001,3-4205,明智光秀碎片,82800,62493.62999999999
2024-02-01,800001,2-2030703,黄金指环,570,4280.55
2024-02-01,800001,2-2020701,黄金外套,566,4334.389999999999
2024-02-01,800001,2-1010605,白银战斧,1719,7350.530000000001
2024-02-01,800001,2-2010701,黄金匕首,561,4291.409999999998
2024-02-01,800001,3-4311,哥白尼碎片,96600,73404.71999999999
2024-02-01,800001,2-20101,初心者匕首,79472,13998.749999999998
2024-02-01,800001,2-3020404,精力长袍,8448,13936.689999999999
2024-02-01,800001,2-2010702,黄金匕首,569,3603.94
2024-02-01,800001,2-1010800,白金战锤,375,5682.14
2024-02-01,800001,2-3030705,黄金项链,588,3739.9700000000003
2024-02-01,800001,2-1040604,白银战靴,1825,8720.099999999999
2024-02-01,800001,2-3030805,白金项链,87,1084.3500000000001
2024-02-01,800001,2-3030800,白金项链,398,4940.700000000001
2024-02-01,800001,2-1020706,黄金铠甲,573,4440.319999999999
2024-02-01,800001,2-2030602,白银指环,1740,7379.799999999999
2024-02-01,800001,2-3030801,白金项链,102,872.27
2024-02-01,800001,3-15105,伊织萌天命碎片,17069,20175.5
2024-02-01,800001,2-3020705,黄金长袍,623,4005.49
2024-02-01,800001,2-1010702,黄金战锤,527,3467.47
2024-02-01,800001,3-14501,理查天命碎片,51399,176749.14
