month,channel,item_id,item_name,item_add,core_cost
2024-06-01,800301,3-2302,亚西比德碎片,106400,3579.93
2024-06-01,800301,2-2020701,黄金外套,2,1.1400000000000001
2024-06-01,800301,3-2202,修普诺斯碎片,111000,3783.210000000001
2024-06-01,800301,2-2030704,黄金指环,3,4.86
2024-06-01,800301,2-2020402,灵动外套,84,147.37
2024-06-01,800301,2-2040702,黄金皮靴,10,64.71999999999998
2024-06-01,800301,2-3030603,白银项链,16,33.74
2024-06-01,800301,2-3040806,白金长靴,2,56.330000000000005
2024-06-01,800301,2-1040602,白银战靴,9,16.599999999999998
2024-06-01,800301,2-3010900,秘银法杖,3,576.5
2024-06-01,800301,2-10103,力量战锤,743,1062.59
2024-06-01,800301,2-3020902,秘银长袍,1,60.2
2024-06-01,800301,2-30103,思惑法杖,719,982.9300000000001
2024-06-01,800301,3-14211,望月千代女天命碎片,300,515.48
2024-06-01,800301,2-10403,力量皮靴,738,1101.3300000000002
2024-06-01,800301,3-4203,雷穆斯碎片,1500,1309.45
2024-06-01,800301,2-10401,新兵皮靴,633,175.94000000000003
2024-06-01,800301,2-2030805,白金指环,3,7.869999999999999
2024-06-01,800301,2-30202,元素长袍,607,447.72
2024-06-01,800301,2-1030700,黄金护腕,16,47.82999999999999
2024-06-01,800301,2-2020405,灵动外套,60,106.09000000000003
2024-06-01,800301,2-3040804,白金长靴,1,108.89
2024-06-01,800301,2-1010705,黄金战锤,1,16.2
2024-06-01,800301,2-1030905,秘银护腕,1,773.11
2024-06-01,800301,2-3010801,白金法杖,1,108.89
2024-06-01,800301,2-3010905,秘银法杖,1,0.0
2024-06-01,800301,2-2040603,白银皮靴,11,48.61
2024-06-01,800301,2-1010502,寒铁战斧,24,59.99
2024-06-01,800301,2-2020803,白金外套,1,3.33
2024-06-01,800301,2-2040501,寒铁长靴,37,209.83999999999997
2024-06-01,800301,2-1010703,黄金战锤,4,82.98
2024-06-01,800301,3-4405,黄忠碎片,3000,4077.5200000000004
2024-06-01,800301,2-1010605,白银战斧,14,107.17
2024-06-01,800301,2-3040700,黄金长靴,18,143.90999999999997
2024-06-01,800301,2-2010702,黄金匕首,6,25.119999999999997
2024-06-01,800301,2-2010503,寒铁匕首,33,65.75
2024-06-01,800301,2-1020402,金刚铠甲,69,171.74
2024-06-01,800301,2-1020503,寒铁铠甲,31,87.24
2024-06-01,800301,2-2010401,灵动匕首,62,121.77
2024-06-01,800301,2-20401,初心者皮靴,657,167.23000000000002
2024-06-01,800301,2-3030400,精力项链,274,676.4300000000001
2024-06-01,800301,2-2040605,白银皮靴,20,208.97
2024-06-01,800301,3-4607,德古拉碎片,100,0.0
2024-06-01,800301,2-3020806,白金长袍,3,1.68
2024-06-01,800301,3-5301,卡门SSR碎片,1000,314.87
2024-06-01,800301,2-3040400,精力布靴,273,569.8399999999999
2024-06-01,800301,2-3030703,黄金项链,6,29.78
2024-06-01,800301,2-1030600,白银护腕,54,470.2100000000001
2024-06-01,800301,3-15601,吕布碎片,100,246.31
2024-06-01,800301,2-3020402,精力长袍,74,240.77
2024-06-01,800301,3-5314,荷鲁斯SSR碎片,1200,523.94
2024-06-01,800301,2-2030406,灵动指环,56,161.0
2024-06-01,800301,2-1040505,寒铁皮靴,26,92.57000000000001
2024-06-01,800301,2-1020600,白银铠甲,59,442.5699999999999
2024-06-01,800301,2-1020604,白银铠甲,16,12.139999999999999
2024-06-01,800301,2-1010503,寒铁战斧,29,103.40999999999998
2024-06-01,800301,2-1030604,白银护腕,14,97.86999999999999
2024-06-01,800301,3-15202,丹羽长秀碎片,1517,1915.5300000000002
2024-06-01,800301,2-2040604,白银皮靴,14,129.60999999999999
2024-06-01,800301,2-3040805,白金长靴,1,285.49
2024-06-01,800301,2-1040905,秘银战靴,2,308.96000000000004
2024-06-01,800301,2-1020505,寒铁铠甲,34,184.16999999999996
2024-06-01,800301,3-4111,孟德尔碎片,2100,2564.22
2024-06-01,800301,2-3020500,寒铁长袍,144,461.0700000000001
2024-06-01,800301,2-3030701,黄金项链,7,28.21
2024-06-01,800301,5-205,刚体徽章,6572,20096.84
2024-06-01,800301,3-300,SR随机碎片,62140,3056.09
2024-06-01,800301,3-101,红色品质装备随机碎片,1297,9256.71
2024-06-01,800301,2-2030605,白银指环,19,205.70000000000002
2024-06-01,800301,5-609,集中徽章,2,364.0
2024-06-01,800301,2-3040505,寒铁布靴,42,154.85999999999999
2024-06-01,800301,2-1020602,白银铠甲,12,140.79
2024-06-01,800301,2-3030806,白金项链,1,0.0
2024-06-01,800301,3-4501,狮心王理查碎片,900,1247.0600000000002
2024-06-01,800301,2-2020905,秘银外套,2,1960.13
2024-06-01,800301,3-3302,于吉碎片,42400,14529.329999999996
2024-06-01,800301,2-3020803,白金长袍,1,3.89
2024-06-01,800301,3-3402,安徒生碎片,40200,11187.080000000002
2024-06-01,800301,3-5405,莫德雷德SSR碎片,500,100.88000000000001
2024-06-01,800301,3-4103,德川家康碎片,2100,2808.34
2024-06-01,800301,2-3020705,黄金长袍,1,30.05
2024-06-01,800301,3-3103,帕里斯碎片,44200,12941.56
2024-06-01,800301,2-2040600,白银皮靴,63,335.30999999999995
2024-06-01,800301,2-3030406,精力项链,79,225.64999999999995
2024-06-01,800301,2-2030603,白银指环,14,24.54
2024-06-01,800301,3-3202,笛卡尔碎片,38600,11919.39
2024-06-01,800301,2-1040500,寒铁皮靴,135,507.5399999999999
2024-06-01,800301,2-8011000,瑟银武器,8,724.5099999999999
2024-06-01,800301,2-1040704,黄金战靴,4,39.51
2024-06-01,800301,2-1040701,黄金战靴,8,17.17
2024-06-01,800301,3-14108,阿瑞斯天命碎片,115,1600.9199999999998
2024-06-01,800301,3-3203,特蕾莎碎片,43200,12233.560000000001
2024-06-01,800301,2-3010906,秘银法杖,2,779.1899999999999
2024-06-01,800301,2-3020601,白银长袍,13,111.62
2024-06-01,800301,2-2010504,寒铁匕首,41,186.33999999999997
2024-06-01,800301,5-610,灵动徽章,2,13.07
2024-06-01,800301,2-3040606,白银长靴,16,67.02
2024-06-01,800301,2-2030604,白银指环,6,6.109999999999999
2024-06-01,800301,2-1030402,金刚护腕,64,128.64999999999998
2024-06-01,800301,2-30201,见习者长袍,604,130.10000000000005
2024-06-01,800301,2-1010402,金刚战锤,62,114.82999999999998
2024-06-01,800301,3-5204,柏拉图SSR碎片,2600,2587.62
2024-06-01,800301,2-10203,力量铠甲,723,1000.8700000000001
2024-06-01,800301,2-1010905,秘银战锤,2,134.01
2024-06-01,800301,2-3030506,寒铁项链,31,81.24
2024-06-01,800301,5-204,勇气徽章,6698,20468.719999999998
2024-06-01,800301,3-4406,达芬奇碎片,3300,8556.45
2024-06-01,800301,2-2040803,白金皮靴,2,72.93
2024-06-01,800301,2-2040405,灵动皮靴,63,114.61
2024-06-01,800301,2-3030502,寒铁项链,29,75.21999999999998
2024-06-01,800301,3-5205,美狄亚SSR碎片,300,648.72
2024-06-01,800301,3-4407,武藏坊弁庆碎片,1200,2133.62
2024-06-01,800301,2-2020604,白银外套,15,221.40999999999997
2024-06-01,800301,2-1020905,秘银铠甲,1,53.48
2024-06-01,800301,3-15311,今川义元碎片,1172,8334.75
2024-06-01,800301,2-1030401,金刚护腕,57,102.60000000000002
2024-06-01,800301,3-4204,哥伦布碎片,600,796.7
2024-06-01,800301,2-2030901,秘银指环,2,155.85
2024-06-01,800301,2-3020603,白银长袍,19,68.24
2024-06-01,800301,2-1030500,寒铁护腕,135,491.14
2024-06-01,800301,5-503,疾风徽章,10,129.69
2024-06-01,800301,2-1010404,金刚战锤,68,200.52999999999994
2024-06-01,800301,2-3020905,秘银长袍,2,337.26
2024-06-01,800301,3-14214,[泳装]伊织萌天命碎片,15,1.49
2024-06-01,800301,2-2030803,白金指环,2,6.76
2024-06-01,800301,2-3040705,黄金长靴,6,10.91
2024-06-01,800301,2-2040406,灵动皮靴,68,265.13000000000005
2024-06-01,800301,2-20203,理性外套,754,1053.7699999999998
2024-06-01,800301,5-408,不屈徽章,79,830.33
2024-06-01,800301,2-3020805,白金长袍,1,39.75
2024-06-01,800301,2-30401,见习者布靴,670,164.57
2024-06-01,800301,2-3020706,黄金长袍,5,25.64
2024-06-01,800301,3-4302,梅林碎片,3600,3581.33
2024-06-01,800301,2-1020606,白银铠甲,16,71.24000000000001
2024-06-01,800301,2-3010404,精力法杖,69,108.00000000000001
2024-06-01,800301,2-2020706,黄金外套,4,155.84000000000003
2024-06-01,800301,2-2030405,灵动指环,76,171.21999999999997
2024-06-01,800301,2-2010506,寒铁匕首,31,201.97999999999996
2024-06-01,800301,2-30403,思惑布靴,789,1094.53
2024-06-01,800301,2-2040806,白金皮靴,2,159.89
2024-06-01,800301,2-1030904,秘银护腕,1,15.01
2024-06-01,800301,3-14110,汉尼拔天命碎片,300,57.31999999999999
2024-06-01,800301,2-20302,消沉指环,595,420.13000000000005
2024-06-01,800301,5-404,勇气徽章,71,701.1800000000001
2024-06-01,800301,2-1030502,寒铁护腕,40,67.72999999999999
2024-06-01,800301,3-14304,出云阿国天命碎片,105,1428.91
2024-06-01,800301,2-1040605,白银战靴,16,82.37
2024-06-01,800301,3-4408,屋大维碎片,4300,13853.879999999997
2024-06-01,800301,2-1040406,金刚皮靴,69,104.11000000000001
2024-06-01,800301,5-410,灵动徽章,52,205.40000000000003
2024-06-01,800301,2-10101,新兵战斧,593,151.76000000000002
2024-06-01,800301,2-1040402,金刚皮靴,63,213.51999999999998
2024-06-01,800301,3-14608,阿提拉天命碎片,655,11316.500000000002
2024-06-01,800301,2-2040602,白银皮靴,20,79.35
2024-06-01,800301,2-3020606,白银长袍,12,95.22
2024-06-01,800301,2-3020504,寒铁长袍,35,164.77
2024-06-01,800301,2-2010406,灵动匕首,71,232.80999999999995
